	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TMPO	3.254772e-222	 1.0712147	0.875	0.207	7.898356e-218	0	TMPO
APOE	7.697577e-212	-2.2819161	0.468	0.921	1.867971e-207	0	APOE
PSAP	1.399355e-205	-1.3596303	0.863	0.983	3.395815e-201	0	PSAP
SNRPG	4.923161e-196	 0.7750193	0.994	0.871	1.194703e-191	0	SNRPG
RNASEH2A	3.936609e-195	 0.8359929	0.720	0.105	9.552970e-191	0	RNASEH2A
MT2A	4.991482e-192	-1.8895666	0.744	0.954	1.211283e-187	0	MT2A
MYBL2	1.074955e-191	 0.6652455	0.546	0.022	2.608592e-187	0	MYBL2
CENPU	5.706064e-189	 0.7190549	0.599	0.041	1.384691e-184	0	CENPU
ZWINT	9.373000e-187	 0.7642495	0.671	0.070	2.274546e-182	0	ZWINT
HSPB1	3.437198e-184	-1.4508377	0.655	0.939	8.341048e-180	0	HSPB1
FOXM1	1.637948e-183	 0.7754200	0.659	0.067	3.974808e-179	0	FOXM1
CD63	8.951868e-182	-1.0242222	0.877	0.986	2.172350e-177	0	CD63
PON2	9.279036e-182	-1.2182299	0.544	0.924	2.251744e-177	0	PON2
RANBP1	3.470340e-181	 0.7876457	0.905	0.571	8.421475e-177	0	RANBP1
NEAT1	5.523871e-181	-1.4931340	0.851	0.984	1.340478e-176	0	NEAT1
CCND2	6.941596e-181	 1.1238238	0.964	0.493	1.684517e-176	0	CCND2
B2M	1.828790e-180	-1.1079241	0.988	0.996	4.437925e-176	0	B2M
YBX1	1.379743e-179	 0.8403075	0.994	0.802	3.348221e-175	0	YBX1
UBE2T	3.186648e-177	 0.8415580	0.716	0.124	7.733039e-173	0	UBE2T
NUDT4	3.568051e-175	-1.5519581	0.631	0.940	8.658589e-171	0	NUDT4
FEN1	3.011805e-174	 0.7446812	0.661	0.099	7.308746e-170	0	FEN1
SAT1	2.622162e-173	-1.7030580	0.496	0.908	6.363201e-169	0	SAT1
SPARCL1	9.902921e-172	-1.5727335	0.464	0.893	2.403142e-167	0	SPARCL1
CYSTM1	9.961796e-172	-1.1984150	0.355	0.866	2.417429e-167	0	CYSTM1
ORC6	6.054534e-171	 0.7032452	0.637	0.079	1.469254e-166	0	ORC6
NUSAP1	7.056049e-171	 0.7199087	0.637	0.068	1.712292e-166	0	NUSAP1
NASP	4.510186e-170	 0.7924578	0.917	0.573	1.094487e-165	0	NASP
FTH1	1.315285e-169	-0.9995073	1.000	0.999	3.191801e-165	0	FTH1
ASAH1	1.724303e-169	-1.2487453	0.528	0.915	4.184367e-165	0	ASAH1
HELLS	4.036835e-169	 0.7117313	0.563	0.049	9.796187e-165	0	HELLS
SUMO2	2.390635e-168	 0.6515054	0.998	0.966	5.801353e-164	0	SUMO2
SQSTM1	1.076567e-164	-1.1925704	0.520	0.916	2.612505e-160	0	SQSTM1
SET	4.608472e-164	 0.7413673	0.986	0.838	1.118338e-159	0	SET
CKB	4.799604e-164	 0.8537322	1.000	0.945	1.164720e-159	0	CKB
DEK	6.348641e-164	 0.8186836	0.851	0.418	1.540625e-159	0	DEK
GNG4	6.941503e-162	 0.7032321	0.679	0.103	1.684495e-157	0	GNG4
SPC24	1.255693e-161	 0.6374560	0.579	0.054	3.047190e-157	0	SPC24
ALYREF	2.203029e-161	 0.8232260	0.833	0.369	5.346090e-157	0	ALYREF
RPS15	3.078444e-160	 0.6483727	1.000	0.998	7.470460e-156	0	RPS15
AURKB	1.281356e-158	 0.6780682	0.589	0.058	3.109468e-154	0	AURKB
HLA-A	2.170895e-158	-1.2308576	0.712	0.934	5.268110e-154	0	HLA-A
GSN	4.998469e-158	-1.0250169	0.200	0.779	1.212979e-153	0	GSN
RPS2	1.012101e-154	 0.7639363	0.998	0.931	2.456065e-150	0	RPS2
HN1	2.088986e-154	 0.8390136	0.994	0.709	5.069343e-150	0	HN1
NPC2	1.007502e-151	-1.0646355	0.375	0.857	2.444906e-147	0	NPC2
HNRNPD	3.999524e-151	 0.6733410	0.958	0.795	9.705644e-147	0	HNRNPD
KIFC1	3.065543e-150	 0.5552580	0.565	0.058	7.439153e-146	0	KIFC1
H2AFY	1.075660e-148	 0.7051570	0.944	0.713	2.610303e-144	0	H2AFY
H3F3A	1.169046e-148	 0.6556460	0.998	0.993	2.836924e-144	0	H3F3A
LMNB1	2.309302e-147	 0.6796702	0.661	0.105	5.603982e-143	0	LMNB1
PBK	5.198622e-145	 0.5627292	0.544	0.053	1.261550e-140	0	PBK
SOX11	8.223014e-145	 0.9138750	0.871	0.306	1.995479e-140	0	SOX11
FBXO32	1.217489e-143	-1.2285413	0.298	0.806	2.954479e-139	0	FBXO32
RRM1	7.189660e-143	 0.7068690	0.687	0.167	1.744715e-138	0	RRM1
CDCA5	7.387476e-143	 0.5505329	0.484	0.034	1.792719e-138	0	CDCA5
FAM64A	5.229855e-142	 0.5658778	0.544	0.060	1.269129e-137	0	FAM64A
FANCI	2.782847e-141	 0.6186602	0.534	0.060	6.753134e-137	0	FANCI
HLA-B	1.885859e-140	-1.1379013	0.238	0.773	4.576413e-136	0	HLA-B
LSM4	1.266414e-139	 0.7429231	0.764	0.286	3.073206e-135	0	LSM4
NUDT1	2.282097e-138	 0.6827870	0.687	0.153	5.537965e-134	0	NUDT1
MCM4	7.535651e-137	 0.6384500	0.565	0.083	1.828677e-132	0	MCM4
PTTG1	1.497948e-136	 0.7335808	0.716	0.155	3.635071e-132	0	PTTG1
GLUL	7.091161e-136	-1.1921841	0.675	0.938	1.720812e-131	0	GLUL
IDH2	1.656235e-134	 0.6888405	0.728	0.219	4.019186e-130	0	IDH2
IGFBP5	1.409705e-133	-1.6363118	0.633	0.919	3.420931e-129	0	IGFBP5
MAD2L1	2.260800e-132	 0.5507929	0.538	0.061	5.486284e-128	0	MAD2L1
HMGN1	4.316408e-132	 0.6384541	0.942	0.742	1.047463e-127	0	HMGN1
DNMT1	9.235086e-132	 0.7359652	0.690	0.216	2.241078e-127	0	DNMT1
MT1X	1.384421e-130	-1.6182708	0.498	0.879	3.359575e-126	0	MT1X
PTN	5.191270e-130	 0.8620435	0.615	0.107	1.259765e-125	0	PTN
VIM	8.429187e-130	-1.2898145	0.298	0.790	2.045511e-125	0	VIM
ATF3	2.328651e-129	-1.2975403	0.260	0.765	5.650937e-125	0	ATF3
PRC1	7.602719e-129	 0.4969495	0.504	0.057	1.844952e-124	0	PRC1
TPX2	1.292259e-128	 0.5140920	0.526	0.064	3.135925e-124	0	TPX2
ITM2B	5.488219e-128	-0.8207980	0.833	0.977	1.331826e-123	0	ITM2B
CENPH	5.816329e-128	 0.5085265	0.462	0.038	1.411449e-123	0	CENPH
PFKFB2	9.865218e-128	-1.0298398	0.208	0.732	2.393992e-123	0	PFKFB2
RASSF4	1.399070e-127	-0.9774433	0.288	0.788	3.395124e-123	0	RASSF4
SPARC	2.383837e-126	-1.6684201	0.417	0.831	5.784857e-122	0	SPARC
CENPM	2.982255e-126	 0.5048989	0.488	0.048	7.237038e-122	0	CENPM
CLSPN	3.857905e-126	 0.4759283	0.395	0.018	9.361977e-122	0	CLSPN
SNRPE	5.631844e-126	 0.6524468	0.885	0.589	1.366679e-121	0	SNRPE
NUF2	6.498113e-126	 0.4965273	0.522	0.067	1.576897e-121	0	NUF2
CDK1	1.553721e-125	 0.5544045	0.585	0.091	3.770414e-121	0	CDK1
SMC4	3.129812e-124	 0.7489283	0.776	0.279	7.595114e-120	0	SMC4
WDR76	3.253404e-124	 0.4753454	0.425	0.028	7.895036e-120	0	WDR76
FUS	4.420096e-122	 0.5955536	0.968	0.801	1.072625e-117	0	FUS
CAV1	7.559645e-122	-0.9819110	0.177	0.693	1.834499e-117	0	CAV1
DAPL1	1.585788e-121	-1.3590816	0.306	0.769	3.848233e-117	0	DAPL1
BUB1B	1.401933e-120	 0.4593521	0.478	0.055	3.402070e-116	0	BUB1B
UHRF1	1.528501e-120	 0.5649654	0.490	0.053	3.709213e-116	0	UHRF1
PPIA	1.761849e-120	 0.5180387	0.998	0.999	4.275479e-116	0	PPIA
C19orf43	2.436308e-120	 0.5943646	0.976	0.849	5.912188e-116	0	C19orf43
EMC3-AS1	2.510069e-120	 0.5698083	0.486	0.057	6.091184e-116	0	EMC3-AS1
SKA2	2.751801e-120	 0.7363827	0.815	0.318	6.677796e-116	0	SKA2
HNRNPA1	2.827477e-120	 0.6022255	0.998	0.927	6.861439e-116	0	HNRNPA1
NDRG2	6.761900e-120	-1.0026956	0.347	0.795	1.640910e-115	0	NDRG2
INAFM1	1.373027e-119	-0.9526171	0.242	0.736	3.331925e-115	0	INAFM1
GLCCI1	2.624991e-119	 0.7523076	0.806	0.287	6.370066e-115	0	GLCCI1
NFKBIA	3.166456e-119	-0.9727993	0.462	0.861	7.684039e-115	0	NFKBIA
MXD3	1.139162e-118	 0.5582831	0.520	0.067	2.764405e-114	0	MXD3
RAD51AP1	3.637799e-118	 0.4159599	0.393	0.023	8.827847e-114	0	RAD51AP1
SMYD3	5.599369e-117	-0.9887381	0.351	0.796	1.358799e-112	0	SMYD3
CENPF	1.304321e-116	 0.5906413	0.601	0.112	3.165197e-112	0	CENPF
GPNMB	5.450819e-116	-1.2956736	0.306	0.770	1.322750e-111	0	GPNMB
RPS19	1.268493e-115	 0.5987314	1.000	0.972	3.078252e-111	0	RPS19
CRYGS	1.972031e-115	-2.0670109	0.829	0.966	4.785528e-111	0	CRYGS
RPL35	1.973166e-115	 0.5550580	0.998	0.973	4.788282e-111	0	RPL35
RPLP2	3.145511e-115	 0.5482209	1.000	1.000	7.633211e-111	0	RPLP2
TIMELESS	4.629540e-115	 0.6367131	0.649	0.169	1.123450e-110	0	TIMELESS
RFC3	1.095415e-113	 0.4741196	0.452	0.047	2.658243e-109	0	RFC3
CST3	4.749958e-113	-1.0284669	0.696	0.930	1.152672e-108	0	CST3
ASF1B	6.507396e-113	 0.3907319	0.375	0.021	1.579150e-108	0	ASF1B
LINC00844	2.152362e-112	-1.0990615	0.565	0.893	5.223136e-108	0	LINC00844
APP	7.119128e-112	-0.8162851	0.788	0.960	1.727599e-107	0	APP
RTKN2	1.094056e-111	 0.4960566	0.490	0.062	2.654945e-107	0	RTKN2
TPP1	2.036777e-111	-0.7912070	0.214	0.705	4.942646e-107	0	TPP1
HES6	2.665079e-111	 0.6131077	0.742	0.215	6.467347e-107	0	HES6
CTSH	2.885198e-111	-0.9744946	0.196	0.690	7.001511e-107	0	CTSH
ANP32B	3.929113e-111	 0.6067037	0.706	0.239	9.534779e-107	0	ANP32B
GADD45B	6.307664e-111	-1.1919517	0.280	0.750	1.530681e-106	0	GADD45B
NTRK2	1.605723e-110	-0.9738648	0.250	0.725	3.896608e-106	0	NTRK2
CENPK	3.580626e-110	 0.4186225	0.405	0.032	8.689104e-106	0	CENPK
RPL32	1.088242e-109	 0.5596452	1.000	0.959	2.640837e-105	0	RPL32
NCAPH	4.206126e-109	 0.4297312	0.421	0.037	1.020701e-104	0	NCAPH
SDCBP	7.558722e-109	-0.8009117	0.407	0.819	1.834275e-104	0	SDCBP
FAM111B	8.486546e-109	 0.3637752	0.321	0.010	2.059430e-104	0	FAM111B
HAUS8	2.670010e-108	 0.5088500	0.516	0.079	6.479314e-104	0	HAUS8
MYLK	5.020114e-108	-1.5020162	0.353	0.787	1.218231e-103	0	MYLK
GGH	1.115763e-107	 0.5717253	0.556	0.118	2.707621e-103	0	GGH
ELAVL3	1.351766e-107	 0.6150924	0.635	0.144	3.280331e-103	0	ELAVL3
BTG2	1.290416e-106	-1.1349662	0.478	0.840	3.131452e-102	0	BTG2
ATP6V1F	1.855609e-106	-0.6762612	0.970	0.994	4.503006e-102	0	ATP6V1F
FANCD2	1.674527e-105	 0.4186225	0.397	0.034	4.063576e-101	0	FANCD2
RPS17	2.968330e-105	 0.5546582	1.000	0.951	7.203247e-101	0	RPS17
RPS21	3.170762e-105	 0.5349934	0.998	0.978	7.694489e-101	0	RPS21
TK1	1.013104e-104	 0.4184055	0.365	0.024	2.458499e-100	0	TK1
NT5DC2	1.698698e-104	 0.5687149	0.581	0.134	4.122232e-100	0	NT5DC2
NUPR1	1.908003e-104	-0.7853702	0.083	0.572	4.630150e-100	0	NUPR1
FXYD6	2.424576e-104	 0.6455923	0.808	0.292	5.883719e-100	0	FXYD6
RPL10	4.420000e-104	 0.5758857	1.000	0.945	 1.072601e-99	0	RPL10
RND2	4.881449e-104	-0.7741472	0.290	0.746	 1.184581e-99	0	RND2
SPAG5	7.549423e-104	 0.4694646	0.464	0.059	 1.832018e-99	0	SPAG5
CD44	8.887103e-104	-0.8149119	0.032	0.493	 2.156633e-99	0	CD44
TMSB10	6.167046e-103	 0.6599165	0.996	0.950	 1.496557e-98	0	TMSB10
LSM3	1.981059e-102	 0.5771249	0.901	0.593	 4.807436e-98	0	LSM3
MCM2	2.114602e-102	 0.4670339	0.421	0.047	 5.131504e-98	0	MCM2
CCNB2	2.200612e-102	 0.3923033	0.440	0.064	 5.340224e-98	0	CCNB2
ATAD2	5.602057e-102	 0.4162470	0.387	0.036	 1.359451e-97	0	ATAD2
USP1	7.477680e-102	 0.5396193	0.569	0.134	 1.814609e-97	0	USP1
MERTK	1.041245e-101	-0.8492513	0.087	0.563	 2.526789e-97	0	MERTK
RPS20	4.746205e-101	 0.5456472	1.000	0.947	 1.151761e-96	0	RPS20
PPDPF	1.102091e-100	 0.5585980	0.942	0.750	 2.674445e-96	0	PPDPF
CKS1B	1.154667e-100	 0.5974986	0.631	0.166	 2.802030e-96	0	CKS1B
PAFAH1B3	7.823129e-100	 0.6436170	0.790	0.407	 1.898439e-95	0	PAFAH1B3
RAB7A	 1.616769e-99	-0.7154382	0.631	0.897	 3.923413e-95	0	RAB7A
SSRP1	 2.485894e-99	 0.5907631	0.671	0.258	 6.032519e-95	0	SSRP1
MMP14	 2.700765e-99	-0.7896554	0.270	0.721	 6.553945e-95	0	MMP14
NCAPG2	 4.264209e-99	 0.4776261	0.510	0.091	 1.034796e-94	0	NCAPG2
EGR1	 8.822167e-99	-1.3357625	0.438	0.814	 2.140875e-94	0	EGR1
SESN3	 1.132464e-98	-0.8440391	0.548	0.882	 2.748151e-94	0	SESN3
MCM3	 1.192915e-98	 0.5538062	0.534	0.132	 2.894847e-94	0	MCM3
AHNAK	 1.605538e-98	-0.7593558	0.054	0.514	 3.896159e-94	0	AHNAK
MALAT1	 3.456002e-98	-0.8827215	1.000	1.000	 8.386681e-94	0	MALAT1
CDC6	 5.209997e-98	 0.3609815	0.317	0.016	 1.264310e-93	0	CDC6
HNRNPA2B1	 6.125284e-98	 0.4834212	1.000	0.992	 1.486423e-93	0	HNRNPA2B1
NRGN	 7.350391e-98	 0.3689554	0.327	0.017	 1.783719e-93	0	NRGN
NCAPG	 9.799584e-98	 0.4182004	0.397	0.039	 2.378065e-93	0	NCAPG
PRUNE2	 1.254248e-97	-0.7700883	0.214	0.681	 3.043683e-93	0	PRUNE2
HLA-E	 1.520782e-97	-0.8484666	0.042	0.489	 3.690483e-93	0	HLA-E
B4GALNT1	 1.998222e-97	 0.4710574	0.500	0.083	 4.849085e-93	0	B4GALNT1
MAF	 3.541982e-97	-0.7160681	0.042	0.493	 8.595327e-93	0	MAF
FOS	 4.480734e-97	-1.1943277	0.647	0.901	 1.087340e-92	0	FOS
E2F1	 5.131088e-97	 0.4226250	0.365	0.031	 1.245161e-92	0	E2F1
LAPTM4A	 8.489677e-97	-0.7427462	0.774	0.942	 2.060190e-92	0	LAPTM4A
EZH2	 9.183834e-97	 0.5178104	0.562	0.121	 2.228641e-92	0	EZH2
SRI	 1.286478e-96	 0.6209899	0.976	0.858	 3.121896e-92	0	SRI
MAP1A	 1.596045e-96	-0.7409849	0.266	0.722	 3.873122e-92	0	MAP1A
NDC80	 1.643423e-96	 0.4167917	0.454	0.063	 3.988095e-92	0	NDC80
C1orf122	 1.800160e-96	-0.7582856	0.756	0.940	 4.368448e-92	0	C1orf122
GEM	 4.714018e-96	-0.9935834	0.147	0.605	 1.143951e-91	0	GEM
ILF3	 4.859724e-96	 0.5846180	0.919	0.560	 1.179309e-91	0	ILF3
MZT2B	 5.875998e-96	 0.5315986	0.964	0.826	 1.425928e-91	0	MZT2B
SOX4	 8.123172e-95	 0.7082541	0.988	0.876	 1.971250e-90	0	SOX4
BANF1	 1.644215e-94	 0.5360373	0.873	0.607	 3.990017e-90	0	BANF1
LSM7	 1.698836e-94	 0.5552026	0.944	0.705	 4.122566e-90	0	LSM7
KIF18B	 4.322157e-94	 0.4098412	0.401	0.044	 1.048858e-89	0	KIF18B
MCM10	 1.207854e-93	 0.3466310	0.319	0.019	 2.931099e-89	0	MCM10
MKI67	 2.673130e-93	 0.4138955	0.389	0.040	 6.486884e-89	0	MKI67
CDT1	 5.468430e-93	 0.3212724	0.300	0.014	 1.327024e-88	0	CDT1
RPSA	 6.809565e-93	 0.5455364	0.984	0.885	 1.652477e-88	0	RPSA
MAD2L2	 7.139606e-93	 0.5273025	0.579	0.143	 1.732568e-88	0	MAD2L2
MXI1	 1.017369e-92	-0.7017860	0.335	0.752	 2.468849e-88	0	MXI1
CDC45	 1.075018e-92	 0.3128352	0.294	0.012	 2.608746e-88	0	CDC45
NPY	 1.086931e-92	 0.7474493	0.440	0.063	 2.637655e-88	0	NPY
CDS2	 1.473953e-92	-0.7256620	0.456	0.822	 3.576842e-88	0	CDS2
GRN	 1.772878e-92	-0.8098448	0.357	0.768	 4.302244e-88	0	GRN
HNRNPAB	 2.560751e-92	 0.5697073	0.869	0.560	 6.214175e-88	0	HNRNPAB
CTC-575D19.1	 3.019298e-92	 0.5450514	0.982	0.883	 7.326931e-88	0	CTC-575D19.1
RAN	 3.411495e-92	 0.5261273	0.978	0.911	 8.278675e-88	0	RAN
UBE2S	 4.607714e-92	 0.6464216	0.770	0.316	 1.118154e-87	0	UBE2S
ALDOC	 4.690784e-92	-0.8561251	0.119	0.569	 1.138313e-87	0	ALDOC
PTPRZ1	 6.852636e-92	 0.6574162	0.903	0.551	 1.662929e-87	0	PTPRZ1
MELK	 2.134428e-91	 0.3971011	0.389	0.042	 5.179616e-87	0	MELK
RPL18A	 5.580652e-91	 0.5728021	0.988	0.888	 1.354257e-86	0	RPL18A
GTSE1	 6.865882e-91	 0.4146069	0.401	0.048	 1.666144e-86	0	GTSE1
HLA-C	 2.892626e-90	-0.7517589	0.065	0.510	 7.019535e-86	0	HLA-C
PYGL	 3.986724e-90	-0.8526313	0.159	0.602	 9.674584e-86	0	PYGL
RPS16	 4.068464e-90	 0.4987989	0.996	0.958	 9.872942e-86	0	RPS16
HNRNPA3	 5.154631e-90	 0.5304230	0.899	0.701	 1.250874e-85	0	HNRNPA3
MT1G	 5.490353e-90	-0.9768724	0.117	0.561	 1.332344e-85	0	MT1G
METTL7A	 1.328576e-89	-0.7365562	0.228	0.676	 3.224055e-85	0	METTL7A
SMC2	 1.367402e-89	 0.4423956	0.482	0.090	 3.318273e-85	0	SMC2
KIF15	 2.246591e-89	 0.3572332	0.357	0.032	 5.451803e-85	0	KIF15
RFC2	 2.446836e-89	 0.4076141	0.437	0.069	 5.937737e-85	0	RFC2
INSM1	 3.539828e-89	 0.5596824	0.466	0.079	 8.590099e-85	0	INSM1
KIF11	 1.245844e-88	 0.3747119	0.383	0.041	 3.023288e-84	0	KIF11
TROAP	 1.453164e-88	 0.3344552	0.397	0.060	 3.526392e-84	0	TROAP
WHSC1	 1.682572e-88	 0.5472595	0.655	0.240	 4.083098e-84	0	WHSC1
ANP32E	 2.468269e-88	 0.5456995	0.615	0.179	 5.989749e-84	0	ANP32E
RAB27A	 4.426514e-88	-0.7559809	0.054	0.485	 1.074182e-83	0	RAB27A
TMPRSS5	 8.444725e-88	-0.7731712	0.129	0.575	 2.049281e-83	0	TMPRSS5
TACC3	 2.228354e-87	 0.3949040	0.429	0.064	 5.407547e-83	0	TACC3
NDP	 2.878455e-87	-0.7777852	0.095	0.538	 6.985146e-83	0	NDP
E2F2	 4.574414e-87	 0.3109281	0.300	0.016	 1.110073e-82	0	E2F2
ERH	 6.479563e-87	 0.4891166	0.964	0.864	 1.572396e-82	0	ERH
CENPN	 6.730800e-87	 0.3746406	0.365	0.039	 1.633363e-82	0	CENPN
SKA3	 1.027761e-86	 0.3598427	0.337	0.028	 2.494067e-82	0	SKA3
NRP2	 2.197542e-86	-0.6412949	0.046	0.462	 5.332776e-82	0	NRP2
CHAF1A	 2.799868e-86	 0.3939738	0.387	0.046	 6.794440e-82	0	CHAF1A
CDKN3	 4.412490e-86	 0.3645695	0.403	0.060	 1.070779e-81	0	CDKN3
SNRPD2	 6.186021e-86	 0.4840688	0.994	0.919	 1.501162e-81	0	SNRPD2
H2AFV	 6.446425e-86	 0.5153725	0.907	0.671	 1.564354e-81	0	H2AFV
BASP1	 6.649641e-86	 0.6166733	0.758	0.338	 1.613668e-81	0	BASP1
HIST1H4C	 1.528506e-85	 0.6818483	0.542	0.169	 3.709225e-81	0	HIST1H4C
DNAJC9	 2.253404e-85	 0.5209167	0.611	0.200	 5.468334e-81	0	DNAJC9
OLFM1	 6.499978e-85	 0.4604371	0.423	0.062	 1.577350e-80	0	OLFM1
PLA2G16	 2.370403e-84	-0.6646594	0.050	0.481	 5.752258e-80	0	PLA2G16
GINS2	 2.830189e-84	 0.3317854	0.292	0.017	 6.868019e-80	0	GINS2
HNRNPH1	 3.443285e-84	 0.5895362	0.978	0.869	 8.355820e-80	0	HNRNPH1
LAMP2	 4.853061e-84	-0.6596222	0.317	0.728	 1.177692e-79	0	LAMP2
HSD17B14	 5.864686e-84	-0.6370333	0.067	0.497	 1.423183e-79	0	HSD17B14
RPL14	 7.571684e-84	 0.5058010	0.954	0.772	 1.837421e-79	0	RPL14
CCDC34	 3.834851e-83	 0.5154390	0.466	0.094	 9.306033e-79	0	CCDC34
SHD	 6.185594e-83	 0.4702610	0.520	0.115	 1.501058e-78	0	SHD
PPA1	 1.929869e-82	-0.9701004	0.804	0.942	 4.683213e-78	0	PPA1
AC007969.5	 2.045279e-82	 0.4738614	0.899	0.661	 4.963278e-78	0	AC007969.5
MGLL	 3.306060e-82	-0.6931299	0.054	0.468	 8.022816e-78	0	MGLL
PDE8B	 4.569036e-82	-0.5984018	0.042	0.448	 1.108768e-77	0	PDE8B
ODC1	 2.171387e-81	 0.5149203	0.605	0.181	 5.269304e-77	0	ODC1
SAC3D1	 6.029658e-81	 0.4282965	0.450	0.089	 1.463217e-76	0	SAC3D1
SNRPC	 6.516231e-81	 0.4974315	0.891	0.683	 1.581294e-76	0	SNRPC
SNRPD1	 8.287621e-81	 0.5486620	0.859	0.564	 2.011157e-76	0	SNRPD1
EDNRB	 2.743045e-80	-0.6614046	0.060	0.458	 6.656547e-76	0	EDNRB
MARCKSL1	 3.485850e-80	 0.5274092	0.994	0.890	 8.459111e-76	0	MARCKSL1
MND1	 2.171529e-79	 0.2988019	0.286	0.019	 5.269649e-75	0	MND1
IGFBP2	 4.125387e-79	 0.5508942	0.645	0.209	 1.001108e-74	0	IGFBP2
CTSA	 5.583696e-79	-0.6451346	0.325	0.721	 1.354995e-74	0	CTSA
DPF1	 7.062006e-79	 0.3945238	0.431	0.074	 1.713737e-74	0	DPF1
RPL8	 1.465509e-78	 0.4837595	0.982	0.931	 3.556352e-74	0	RPL8
ACYP2	 4.215395e-78	-0.6168667	0.256	0.676	 1.022950e-73	0	ACYP2
TCF12	 7.081132e-78	 0.5782341	0.760	0.347	 1.718378e-73	0	TCF12
CDC20	 1.013008e-77	 0.2655782	0.361	0.063	 2.458268e-73	0	CDC20
SOD2	 1.189118e-77	-0.8041476	0.151	0.557	 2.885632e-73	0	SOD2
SNRPF	 1.210433e-77	 0.4873977	0.925	0.734	 2.937358e-73	0	SNRPF
UBA52	 1.328623e-77	 0.4300470	0.996	0.983	 3.224169e-73	0	UBA52
STK17B	 1.548363e-77	-0.6111031	0.073	0.486	 3.757412e-73	0	STK17B
GPRC5B	 2.849240e-77	-0.6692051	0.329	0.716	 6.914252e-73	0	GPRC5B
ENPP5	 1.337085e-76	-0.8701932	0.117	0.517	 3.244705e-72	0	ENPP5
DUT	 1.520024e-76	 0.5238806	0.750	0.550	 3.688643e-72	0	DUT
BRIP1	 2.148756e-76	 0.2704263	0.264	0.014	 5.214386e-72	0	BRIP1
DCX	 2.154783e-76	 0.4849312	0.502	0.116	 5.229012e-72	0	DCX
PLPP1	 2.934583e-76	-0.7593931	0.198	0.599	 7.121351e-72	0	PLPP1
GPX3	 2.960452e-76	-1.0579482	0.254	0.650	 7.184130e-72	0	GPX3
PSMC3IP	 2.987455e-76	 0.4220046	0.407	0.077	 7.249658e-72	0	PSMC3IP
RPS3	 4.312553e-76	 0.4432962	0.996	0.945	 1.046527e-71	0	RPS3
DLG5	 1.396938e-75	-0.7378541	0.677	0.887	 3.389949e-71	0	DLG5
SPC25	 2.580281e-75	 0.3354091	0.315	0.031	 6.261567e-71	0	SPC25
RFC4	 4.482348e-75	 0.3856142	0.433	0.090	 1.087731e-70	0	RFC4
RP11-466H18.1	 7.057005e-75	 0.5021425	0.952	0.791	 1.712523e-70	0	RP11-466H18.1
SRSF2	 8.463027e-75	 0.4935136	0.907	0.676	 2.053723e-70	0	SRSF2
PHGDH	 1.116786e-74	 0.4056780	0.433	0.081	 2.710104e-70	0	PHGDH
IGFBP7	 1.202602e-74	-0.9159378	0.173	0.574	 2.918355e-70	0	IGFBP7
ZNF367	 1.290129e-74	 0.3194990	0.310	0.029	 3.130755e-70	0	ZNF367
CHTF18	 1.661032e-74	 0.4067658	0.395	0.067	 4.030826e-70	0	CHTF18
