	0	1	2	3	4	5	6	7	8	9	10	11
STARD8	0.0138888888888889	0.0255813953488372	0.0376470588235294	0.0273224043715847	0.0294117647058823	0.0357142857142857	0.00432900432900433	0.0133333333333333	0.0230769230769231	0.0476190476190476	0.056	0.272727272727273
RP11-314C16.1	0.00198412698412698	0.00697674418604651	0.00470588235294118	0.00819672131147541	0.00980392156862745	0	0	0.00666666666666667	0.0230769230769231	0	0	0
TICRR	0.126984126984127	0	0	0.00546448087431694	0.00326797385620915	0.0142857142857143	0.0303030303030303	0.00666666666666667	0.00769230769230769	0.0158730158730159	0.344	0
AC074367.1	0.00198412698412698	0.00232558139534884	0	0.00273224043715847	0	0	0	0.0133333333333333	0	0.0158730158730159	0	0
SNX11	0.178571428571429	0.123255813953488	0.136470588235294	0.172131147540984	0.186274509803922	0.132142857142857	0.186147186147186	0.126666666666667	0.146153846153846	0.119047619047619	0.224	0
CNTLN	0.176587301587302	0.0767441860465116	0.0729411764705882	0.0655737704918033	0.11437908496732	0.075	0.0303030303030303	0.0533333333333333	0.0384615384615385	0.0634920634920635	0.144	0.0909090909090909
SKA2	2.57936507936508	0.27906976744186	0.385882352941176	0.237704918032787	0.303921568627451	0.382142857142857	1.37229437229437	0.4	1.41538461538462	0.73015873015873	4.944	0
CIB1	0.234126984126984	0.806976744186046	0.698823529411765	0.860655737704918	0.604575163398693	0.65	0.16017316017316	0.78	0.123076923076923	0.492063492063492	0.256	0
KB-1125A3.11	0.00992063492063492	0.0232558139534884	0.0305882352941176	0.0382513661202186	0.042483660130719	0.0142857142857143	0.00432900432900433	0.02	0.0153846153846154	0.00793650793650794	0	0
NDUFB9	2.23809523809524	2.55813953488372	1.98588235294118	2.25409836065574	2.09150326797386	1.87857142857143	1.83982683982684	1.86666666666667	2.06923076923077	1.67460317460317	2.072	1.27272727272727
RP1-266L20.9	0.00198412698412698	0	0.00235294117647059	0.00273224043715847	0	0.00714285714285714	0.00432900432900433	0	0	0	0	0
YBX1P1	0.140873015873016	0.0325581395348837	0.0282352941176471	0.0382513661202186	0.0326797385620915	0.0357142857142857	0.0476190476190476	0.0133333333333333	0.0769230769230769	0.0634920634920635	0.16	0
MTRR	0.0714285714285714	0.0627906976744186	0.0564705882352941	0.0546448087431694	0.0849673202614379	0.0642857142857143	0.0692640692640693	0.02	0.0153846153846154	0.0873015873015873	0.048	0.0909090909090909
GS1-166A23.2	0.00198412698412698	0.00232558139534884	0.00235294117647059	0.00273224043715847	0.0065359477124183	0	0	0	0	0	0	0
CCDC186	0.0297619047619048	0.0558139534883721	0.0611764705882353	0.0710382513661202	0.0718954248366013	0.05	0.0303030303030303	0.02	0.0307692307692308	0.0317460317460317	0.112	0.363636363636364
ZNF784	0.0218253968253968	0.013953488372093	0.0188235294117647	0.0163934426229508	0.0065359477124183	0.00357142857142857	0.0173160173160173	0.00666666666666667	0.0461538461538461	0.00793650793650794	0.032	0
PIAS1	0.359126984126984	0.293023255813953	0.315294117647059	0.259562841530055	0.336601307189542	0.214285714285714	0.337662337662338	0.313333333333333	0.4	0.150793650793651	0.368	0
RTN1	0.238095238095238	2.24418604651163	0.244705882352941	0.521857923497268	0.202614379084967	0.246428571428571	0.281385281385281	0.133333333333333	0.715384615384615	0.0555555555555555	0.272	0.181818181818182
HOXA11	0.140873015873016	0.537209302325581	0.425882352941176	0.483606557377049	0.428104575163399	0.203571428571429	0.0952380952380952	0.393333333333333	0.176923076923077	0.142857142857143	0.12	0
ABHD12	0.200396825396825	0.383720930232558	0.461176470588235	0.737704918032787	0.496732026143791	0.514285714285714	0.116883116883117	0.606666666666667	0.0846153846153846	0.214285714285714	0.168	0
RHOG	0.125	0.193023255813953	0.244705882352941	0.306010928961749	0.209150326797386	0.232142857142857	0.116883116883117	0.326666666666667	0.130769230769231	0.158730158730159	0.216	0.0909090909090909
KATNBL1P6	0.0138888888888889	0.0162790697674419	0.00705882352941176	0.0163934426229508	0.00326797385620915	0.00357142857142857	0	0.00666666666666667	0.00769230769230769	0	0.008	0
KDELR2	0.662698412698413	0.395348837209302	0.298823529411765	0.453551912568306	0.372549019607843	0.471428571428571	0.597402597402597	0.493333333333333	0.423076923076923	0.428571428571428	0.736	1
FLT4	0	0.00465116279069767	0.00470588235294118	0.00546448087431694	0	0	0	0	0.00769230769230769	0	0	0.363636363636364
RP11-270L13.1	0	0	0	0	0.00326797385620915	0	0.00432900432900433	0	0	0	0.008	0
ZSCAN9	0.146825396825397	0.104651162790698	0.103529411764706	0.10655737704918	0.130718954248366	0.110714285714286	0.25974025974026	0.0933333333333333	0.338461538461538	0.214285714285714	0.144	0
RP4-590F24.2	0	0.00232558139534884	0.0141176470588235	0.046448087431694	0.0130718954248366	0	0.00865800865800866	0.00666666666666667	0.00769230769230769	0	0	0
RP13-514E23.1	0.0793650793650794	0.0116279069767442	0.0376470588235294	0.0191256830601093	0.0294117647058824	0.0357142857142857	0.0346320346320346	0.0333333333333333	0.0538461538461538	0.0555555555555556	0.008	0
CTA-392E5.1	0	0.00697674418604651	0.0164705882352941	0.0218579234972678	0.0228758169934641	0.025	0	0.00666666666666667	0	0	0	0
SLC25A25-AS1	0.0853174603174603	0.0395348837209302	0.0305882352941176	0.0382513661202186	0.0816993464052288	0.0464285714285714	0.134199134199134	0.0266666666666667	0.130769230769231	0.0634920634920635	0.096	0
RP11-1072A3.4	0.0119047619047619	0.00697674418604651	0.0211764705882353	0.0163934426229508	0.0196078431372549	0.025	0.00865800865800866	0.0133333333333333	0	0.00793650793650794	0	0
RP1-122O8.7	0	0.00697674418604651	0.00470588235294118	0.0109289617486339	0.00980392156862745	0	0	0	0.0153846153846154	0	0	0
RP11-532L16.3	0	0	0.00470588235294118	0.00273224043715847	0.00326797385620915	0	0	0.0133333333333333	0	0	0	0
RPL3P10	0.00198412698412698	0.00232558139534884	0.00470588235294118	0.00273224043715847	0	0	0.00865800865800866	0	0.0153846153846154	0.00793650793650794	0	0
ATF4P4	0.0138888888888889	0.0116279069767442	0.0211764705882353	0.0273224043715847	0.0457516339869281	0.0142857142857143	0.00865800865800866	0.00666666666666667	0.00769230769230769	0.0158730158730159	0.008	0
RPSAP51	0	0	0	0.00273224043715847	0	0	0	0	0.00769230769230769	0	0.008	0
AD000684.2	0.00595238095238095	0.00465116279069767	0.0117647058823529	0.00546448087431694	0.0196078431372549	0.00714285714285714	0.00432900432900433	0	0	0	0	0
RPL36AP40	0.0218253968253968	0.00930232558139535	0.0117647058823529	0.0273224043715847	0.0130718954248366	0.0178571428571429	0.012987012987013	0.02	0	0	0.016	0
SGOL1	0.375	0.00697674418604651	0.00705882352941176	0.00819672131147541	0.0196078431372549	0.00714285714285714	0.0173160173160173	0.00666666666666667	0.0384615384615385	0.0158730158730159	0.672	0
TPM2	0.0198412698412698	0.0558139534883721	0.08	0.0901639344262295	0.101307189542484	0.114285714285714	0.025974025974026	0.0733333333333333	0.0153846153846154	0.0555555555555555	0.04	0.181818181818182
RNU4-36P	0.00198412698412698	0.00232558139534884	0.00705882352941176	0	0	0	0.00432900432900433	0.0266666666666667	0	0	0	0
ZRANB2-AS2	0.00396825396825397	0.00697674418604651	0.0235294117647059	0.0245901639344262	0.0130718954248366	0.0178571428571429	0.0173160173160173	0.0133333333333333	0.00769230769230769	0.00793650793650794	0.008	0
WARS2	0.0555555555555556	0.0302325581395349	0.0352941176470588	0.0491803278688525	0.0490196078431373	0.0321428571428571	0.0346320346320346	0.0533333333333333	0.0307692307692308	0.0714285714285714	0.04	0
RP11-3D4.3	0.0158730158730159	0.00232558139534884	0.00705882352941176	0.00273224043715847	0.0163398692810458	0.0107142857142857	0.00865800865800866	0	0.00769230769230769	0	0	0
AC018804.7	0.00396825396825397	0	0	0	0.00326797385620915	0.0178571428571429	0.00432900432900433	0	0	0	0.008	0
OR10Q1	0	0.00697674418604651	0.0188235294117647	0	0.0228758169934641	0.00357142857142857	0	0.00666666666666667	0	0	0	0
PML	0.117063492063492	0.0953488372093023	0.110588235294118	0.103825136612022	0.15359477124183	0.125	0.0909090909090909	0.1	0.107692307692308	0.150793650793651	0.144	0.363636363636364
EPT1	0.208333333333333	0.0837209302325581	0.110588235294118	0.0573770491803279	0.0751633986928105	0.128571428571429	0.164502164502164	0.106666666666667	0.107692307692308	0.0952380952380952	0.208	0.0909090909090909
ARID1A	0.386904761904762	0.174418604651163	0.195294117647059	0.183060109289617	0.189542483660131	0.2	0.307359307359307	0.28	0.523076923076923	0.365079365079365	0.432	0.545454545454545
LINC00674	0.0376984126984127	0.0604651162790698	0.0423529411764706	0.0601092896174863	0.065359477124183	0.025	0.0562770562770563	0.0466666666666667	0.0538461538461538	0.0476190476190476	0.048	0.181818181818182
STON1-GTF2A1L	0	0.00697674418604651	0.00470588235294118	0.00546448087431694	0.00326797385620915	0.0107142857142857	0	0	0	0	0	0
CKS2	2.79563492063492	2.11395348837209	1.89176470588235	2.36065573770492	2.13398692810458	1.85	1.71428571428571	0.92	1.44615384615385	0.912698412698413	7.68	1.09090909090909
RNASEH2A	1.65674603174603	0.0581395348837209	0.0729411764705882	0.114754098360656	0.104575163398693	0.0642857142857143	0.255411255411255	0.106666666666667	0.176923076923077	0.0793650793650794	1.08	0
MDM1	0.128968253968254	0.111627906976744	0.0823529411764706	0.0819672131147541	0.133986928104575	0.15	0.0303030303030303	0.133333333333333	0.0538461538461538	0.0634920634920635	0.096	0
CALR	1.74007936507936	1.76279069767442	2.25411764705882	2.60928961748634	2.20261437908497	2.33571428571429	1.7965367965368	3.00666666666667	1.84615384615385	1.98412698412698	1.776	3.27272727272727
RP5-1180E21.5	0.0456349206349206	0.0348837209302326	0.0588235294117647	0.0601092896174863	0.0718954248366013	0.0642857142857143	0.0519480519480519	0.06	0.0384615384615385	0.0396825396825397	0.064	0
FANCM	0.101190476190476	0.0255813953488372	0.0329411764705882	0.0191256830601093	0.0294117647058824	0.0321428571428571	0.0562770562770563	0.0133333333333333	0.0384615384615385	0.0555555555555556	0.16	0.0909090909090909
RN7SL150P	0.00793650793650794	0	0.00235294117647059	0.00546448087431694	0.00326797385620915	0	0.00432900432900433	0.00666666666666667	0	0	0	0
ARL6IP1	1.60515873015873	0.876744186046511	0.792941176470588	0.811475409836065	0.843137254901961	0.839285714285714	1.06926406926407	0.653333333333333	1.06923076923077	0.976190476190476	7.176	1.18181818181818
RPS20P2	0.0476190476190476	0.0372093023255814	0.0164705882352941	0.0300546448087432	0.0228758169934641	0.0214285714285714	0.038961038961039	0.00666666666666667	0.00769230769230769	0.0317460317460317	0.064	0
TMEM163	0.00198412698412698	0	0	0	0	0	0	0	0.0153846153846154	0	0.008	0
MAMSTR	0.0138888888888889	0.0116279069767442	0.00705882352941176	0.00819672131147541	0.0163398692810458	0.0107142857142857	0.012987012987013	0	0	0	0.016	0
RCOR2	0.507936507936508	0.0162790697674419	0.0235294117647059	0.00273224043715847	0.00980392156862745	0.0321428571428571	0.991341991341991	0.0133333333333333	0.976923076923077	0.0396825396825397	0.592	0
RP11-120K24.3	0.0138888888888889	0.00465116279069767	0.0141176470588235	0.00819672131147541	0.00326797385620915	0.0107142857142857	0.012987012987013	0.0266666666666667	0	0	0.016	0
RP11-416N2.4	0.00198412698412698	0.00232558139534884	0	0	0	0	0.00432900432900433	0	0.00769230769230769	0	0	0
TNRC6C	0.547619047619048	0.211627906976744	0.376470588235294	0.262295081967213	0.464052287581699	0.275	0.744588744588745	0.313333333333333	0.523076923076923	0.26984126984127	0.76	0.181818181818182
AC107983.4	0.0317460317460317	0.013953488372093	0.0164705882352941	0.0273224043715847	0.0359477124183007	0.0178571428571429	0.0476190476190476	0.0466666666666667	0.0230769230769231	0.0238095238095238	0.032	0
PCYT2	0.0615079365079365	0.230232558139535	0.258823529411765	0.42896174863388	0.196078431372549	0.235714285714286	0.0432900432900433	0.233333333333333	0.0461538461538462	0.0873015873015873	0.136	0
EIF3K	0.962301587301587	1.47674418604651	0.997647058823529	0.989071038251366	1.11111111111111	1.02857142857143	0.956709956709957	0.9	0.807692307692308	0.825396825396825	0.872	0.727272727272727
RP11-360L9.7	0.00793650793650794	0	0.00235294117647059	0	0	0	0.012987012987013	0	0	0	0.008	0
HNRNPA1P38	0.00595238095238095	0.00232558139534884	0	0.00819672131147541	0.00326797385620915	0.00357142857142857	0	0	0	0	0.016	0
TMEM182	0.0297619047619048	0.0348837209302326	0.0352941176470588	0.0437158469945355	0.0163398692810458	0.025	0.00865800865800866	0.0333333333333333	0.00769230769230769	0.0317460317460317	0.016	0
RP11-539G18.3	0.00793650793650794	0.0162790697674419	0.0164705882352941	0.0355191256830601	0.0294117647058824	0.0142857142857143	0.00865800865800866	0.0266666666666667	0	0	0.008	0
RP11-730A19.5	0	0.00232558139534884	0.00705882352941176	0	0.00326797385620915	0	0	0	0	0.0158730158730159	0	0
ZNF559	0.204365079365079	0.086046511627907	0.0917647058823529	0.0983606557377049	0.0915032679738562	0.0857142857142857	0.177489177489177	0.1	0.161538461538462	0.142857142857143	0.2	0
RP11-175B9.3	0.686507936507936	0.351162790697674	0.334117647058824	0.404371584699454	0.362745098039216	0.475	0.735930735930736	0.373333333333333	0.723076923076923	0.436507936507936	0.688	0.181818181818182
SNX32	0.0436507936507936	0.0209302325581395	0.0376470588235294	0.0191256830601093	0.0359477124183007	0.05	0.194805194805195	0.0333333333333333	0.184615384615385	0.0634920634920635	0.064	0
AC073109.2	0.00396825396825397	0.00232558139534884	0.00235294117647059	0	0	0.00357142857142857	0.00865800865800866	0	0	0	0.008	0
ANKAR	0.0158730158730159	0.0116279069767442	0.00941176470588235	0.0163934426229508	0.0294117647058824	0.0214285714285714	0.012987012987013	0.02	0.0307692307692308	0	0.024	0
STK35	0.208333333333333	0.225581395348837	0.242352941176471	0.265027322404372	0.343137254901961	0.164285714285714	0.181818181818182	0.226666666666667	0.276923076923077	0.103174603174603	0.216	0
CAPRIN1	0.744047619047619	0.43953488372093	0.571764705882353	0.480874316939891	0.522875816993464	0.503571428571429	0.597402597402597	0.573333333333333	0.9	0.563492063492063	0.608	0.636363636363636
C12orf73	0.204365079365079	0.206976744186047	0.157647058823529	0.259562841530055	0.209150326797386	0.167857142857143	0.29004329004329	0.18	0.453846153846154	0.214285714285714	0.216	0
RP11-566E18.1	0.0396825396825397	0.0558139534883721	0.0376470588235294	0.0245901639344262	0.0784313725490196	0.025	0.0476190476190476	0.0866666666666667	0.0384615384615385	0.0476190476190476	0.056	0
TIMP1	0	0.00232558139534884	0.00235294117647059	0	0	0.0107142857142857	0	0	0	0	0	2.54545454545455
CACNG4	0.319444444444444	0.00232558139534884	0.00235294117647059	0.00273224043715847	0.0065359477124183	0.00357142857142857	0.164502164502164	0	0.153846153846154	0.0317460317460317	0.376	0
SEPT7P6	0.0198412698412698	0.0418604651162791	0.0164705882352941	0.0245901639344262	0.0196078431372549	0.0178571428571429	0	0.0133333333333333	0.0153846153846154	0.0158730158730159	0.04	0
UBL5	5.90674603174603	5.34418604651163	4.61647058823529	4.76502732240437	4.19281045751634	4.89285714285714	6.25541125541126	4.86	6.18461538461538	5.63492063492064	5.888	3.18181818181818
IL17RD	0.0515873015873016	0.0186046511627907	0.0235294117647059	0.0245901639344262	0.0065359477124183	0.0571428571428571	0.0562770562770563	0.04	0.0846153846153846	0.119047619047619	0.16	0
RP11-574K11.29	0	0.00232558139534884	0.0164705882352941	0.00546448087431694	0	0.00714285714285714	0	0	0	0	0	0
TUBGCP5	0.0972222222222222	0.0767441860465116	0.08	0.0628415300546448	0.0816993464052288	0.0821428571428571	0.0865800865800866	0.0733333333333333	0.0923076923076923	0.0873015873015873	0.168	0
ZNF816	0.00992063492063492	0.0162790697674419	0.0117647058823529	0.0163934426229508	0.0130718954248366	0.00357142857142857	0.0216450216450216	0.00666666666666667	0.00769230769230769	0.0158730158730159	0.024	0
CDC23	0.25	0.16046511627907	0.176470588235294	0.185792349726776	0.120915032679739	0.164285714285714	0.147186147186147	0.146666666666667	0.176923076923077	0.103174603174603	0.248	0
RP11-237P21.1	0.00396825396825397	0.0162790697674419	0.00705882352941176	0.00273224043715847	0.0065359477124183	0.00357142857142857	0	0.00666666666666667	0	0.00793650793650794	0	0
RPL23AP74	0.16468253968254	0.0511627906976744	0.0541176470588235	0.0765027322404372	0.0915032679738562	0.117857142857143	0.0909090909090909	0.12	0.138461538461538	0.103174603174603	0.136	0.0909090909090909
RP11-2H3.6	0.00198412698412698	0	0	0	0.0065359477124183	0.00357142857142857	0	0	0.00769230769230769	0	0	0
BCAM	0.0138888888888889	0.00232558139534884	0.0141176470588235	0.00546448087431694	0	0.00714285714285714	0.00865800865800866	0	0.00769230769230769	0	0.016	0.454545454545454
FAM46C	0.00198412698412698	0.0116279069767442	0.00705882352941176	0	0.00980392156862745	0.00357142857142857	0	0	0	0.0158730158730159	0.008	0.181818181818182
PCDHGA11	0.00396825396825397	0.00465116279069767	0.00470588235294118	0.00273224043715847	0.00326797385620915	0	0	0	0.0153846153846154	0	0.008	0
RP11-318G8.4	0.00793650793650794	0	0	0	0	0	0.00432900432900433	0	0	0.00793650793650794	0.008	0
RP11-15E18.5	0.0337301587301587	0.0395348837209302	0.0235294117647059	0.0382513661202186	0.0163398692810457	0.0214285714285714	0.0173160173160173	0.0333333333333333	0.0153846153846154	0.0317460317460317	0.064	0
RNF125	0	0	0.00941176470588235	0	0.00326797385620915	0.00714285714285714	0	0	0.00769230769230769	0	0	0
ZBTB20-AS4	0.00396825396825397	0.00697674418604651	0.0188235294117647	0.00819672131147541	0.0261437908496732	0.00714285714285714	0	0	0	0	0	0
SUN1	0.351190476190476	0.130232558139535	0.232941176470588	0.248633879781421	0.258169934640523	0.235714285714286	0.25974025974026	0.24	0.384615384615385	0.238095238095238	0.384	0.181818181818182
UBAC1	0.244047619047619	0.337209302325581	0.315294117647059	0.322404371584699	0.388888888888889	0.260714285714286	0.220779220779221	0.24	0.176923076923077	0.357142857142857	0.208	0.0909090909090909
RPS5	4.70833333333333	1.82790697674419	2.05647058823529	1.97540983606557	1.7843137254902	2.80357142857143	4.42424242424242	2.42	3.73846153846154	3.84126984126984	3.744	4.54545454545454
AC010150.1	0.00396825396825397	0	0.00941176470588235	0	0.0065359477124183	0.00357142857142857	0	0	0	0	0.008	0
RP3-399J4.2	0.00595238095238095	0.00930232558139535	0.00235294117647059	0.00273224043715847	0.00326797385620915	0.0142857142857143	0.012987012987013	0.00666666666666667	0	0	0.032	0
CDH3	0.00198412698412698	0.00232558139534884	0.00470588235294118	0.00273224043715847	0.00326797385620915	0.00714285714285714	0	0	0	0	0.024	0
CTC-479C5.11	0.00793650793650794	0.013953488372093	0.00705882352941176	0.00819672131147541	0.0130718954248366	0.0107142857142857	0	0.0133333333333333	0.00769230769230769	0.00793650793650794	0.008	0
APOL1	0.00396825396825397	0.00930232558139535	0.0141176470588235	0.0355191256830601	0.0522875816993464	0.0392857142857143	0	0.0266666666666667	0	0	0	0
PSMD6-AS2	0.00595238095238095	0	0.00235294117647059	0	0.0065359477124183	0.00357142857142857	0.00865800865800866	0	0.0230769230769231	0	0	0
DGCR11	0.00595238095238095	0.00930232558139535	0	0	0.0065359477124183	0	0.00432900432900433	0	0	0	0	0
HNRNPA1	6.94246031746032	2.20697674418605	2.74588235294118	2.34699453551913	2.83333333333333	3.23571428571429	5.62337662337662	2.83333333333333	4.64615384615385	3.98412698412698	8.136	4.18181818181818
ZMYM3	0.214285714285714	0.209302325581395	0.254117647058824	0.234972677595628	0.320261437908497	0.257142857142857	0.177489177489177	0.253333333333333	0.223076923076923	0.222222222222222	0.36	0.0909090909090909
FBXL7	0.125	0.0767441860465116	0.136470588235294	0.114754098360656	0.166666666666667	0.125	0.0822510822510822	0.14	0.0461538461538461	0.150793650793651	0.176	0.181818181818182
FAM199X	0.10515873015873	0.234883720930233	0.209411764705882	0.226775956284153	0.294117647058824	0.289285714285714	0.12987012987013	0.213333333333333	0.123076923076923	0.174603174603175	0.12	0.363636363636364
MPP3	0.0158730158730159	0.00930232558139535	0.00941176470588235	0.0163934426229508	0.0228758169934641	0.0107142857142857	0.012987012987013	0	0.00769230769230769	0	0.008	0
RP11-421E14.2	0.0238095238095238	0.0162790697674419	0.0423529411764706	0.0245901639344262	0.0261437908496732	0.0214285714285714	0.0432900432900433	0.0333333333333333	0.0384615384615385	0.0396825396825397	0.016	0
SPATA9	0.00595238095238095	0.00697674418604651	0.00705882352941176	0.00819672131147541	0.0065359477124183	0.00714285714285714	0.00432900432900433	0.0133333333333333	0	0.00793650793650794	0	0
TECRP1	0.0992063492063492	0.118604651162791	0.0941176470588235	0.128415300546448	0.133986928104575	0.075	0.0822510822510822	0.0866666666666667	0.0538461538461538	0.0873015873015873	0.168	0
SEP15	0.609126984126984	0.876744186046511	0.830588235294118	0.915300546448087	0.941176470588235	1	0.627705627705628	0.733333333333333	0.515384615384615	0.571428571428571	0.592	0.363636363636364
PDXDC1	0.277777777777778	0.246511627906977	0.265882352941176	0.336065573770492	0.349673202614379	0.264285714285714	0.264069264069264	0.326666666666667	0.361538461538461	0.222222222222222	0.32	0
COL6A3	0.0972222222222222	0.0953488372093023	0.0776470588235294	0.117486338797814	0.104575163398693	0.0535714285714286	0.0995670995670996	0.113333333333333	0.0615384615384615	0.0396825396825397	0.056	0
PLXNA4	0.0416666666666667	0.0511627906976744	0.0611764705882353	0.0546448087431694	0.0294117647058824	0.0678571428571429	0.0303030303030303	0.0466666666666667	0.115384615384615	0.166666666666667	0.064	0
CTC-458A3.1	0.0119047619047619	0.00465116279069767	0.00470588235294118	0.00273224043715847	0.00326797385620915	0.00714285714285714	0.025974025974026	0	0	0	0	0
RPL19	6.75	4.77209302325581	4.57411764705882	4.59289617486339	4.28104575163399	5.58928571428571	7.96969696969697	4.47333333333333	6.09230769230769	5.93650793650794	6.832	5.45454545454546
Metazoa-SRP	0	0.00232558139534884	0.00941176470588235	0.00273224043715847	0.00326797385620915	0	0.00432900432900433	0	0.00769230769230769	0	0.008	0
RP11-996F15.6	0.00595238095238095	0.00465116279069767	0.00235294117647059	0.00273224043715847	0.00980392156862745	0.00714285714285714	0.012987012987013	0.0133333333333333	0.0230769230769231	0	0.016	0
RPAP3	0.142857142857143	0.134883720930233	0.134117647058824	0.163934426229508	0.166666666666667	0.0678571428571429	0.116883116883117	0.14	0.130769230769231	0.111111111111111	0.12	0
IL32	0	0.00232558139534884	0.00941176470588235	0.0273224043715847	0.0065359477124183	0.0178571428571429	0	0.04	0	0.0238095238095238	0	0.727272727272727
RP11-2C24.3	0.0158730158730159	0.0116279069767442	0.00941176470588235	0	0.00326797385620915	0.00357142857142857	0.0173160173160173	0.0133333333333333	0	0.0238095238095238	0.016	0
AC013437.6	0.00595238095238095	0.00465116279069767	0	0	0.0065359477124183	0.00357142857142857	0.012987012987013	0	0	0	0	0
KCNK10	0.0337301587301587	0.0395348837209302	0.0870588235294118	0.185792349726776	0.0816993464052287	0.239285714285714	0.0173160173160173	0.14	0.0307692307692308	0.238095238095238	0.016	0
RP11-428J1.5	0.00595238095238095	0.0116279069767442	0.00941176470588235	0.0136612021857923	0.0065359477124183	0.0214285714285714	0.00865800865800866	0.0266666666666667	0	0.00793650793650794	0	0
TPT1P10	0.00595238095238095	0	0.00235294117647059	0	0.00980392156862745	0	0	0	0.00769230769230769	0.0158730158730159	0.008	0
PRRT3-AS1	0.00396825396825397	0.00697674418604651	0.00941176470588235	0	0.0163398692810458	0.00714285714285714	0.0173160173160173	0.00666666666666667	0.00769230769230769	0.0396825396825397	0.016	0.181818181818182
FUT8-AS1	0.00992063492063492	0.00697674418604651	0.0117647058823529	0.0191256830601093	0.0130718954248366	0.0142857142857143	0.00432900432900433	0	0.00769230769230769	0	0.024	0
PTPRG-AS1	0	0.00697674418604651	0.00705882352941176	0	0.00326797385620915	0	0	0	0	0	0	0
CDC123	0.343253968253968	0.265116279069767	0.287058823529412	0.265027322404372	0.261437908496732	0.157142857142857	0.454545454545454	0.22	0.276923076923077	0.293650793650794	0.48	0.363636363636364
