	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
JUN	 6.785242e-21	-0.2681861	0.159	0.320	 1.386971e-16	0	JUN
CLU	 2.012564e-20	-0.3935626	0.475	0.475	 4.113882e-16	0	CLU
NEAT1	 3.751505e-20	-0.2940172	0.122	0.248	 7.668452e-16	0	NEAT1
FABP5	 8.655125e-20	 0.2541387	0.706	0.560	 1.769194e-15	0	FABP5
CTSD	 4.902963e-17	-0.2760832	0.171	0.285	 1.002215e-12	0	CTSD
CCL4	 1.724601e-16	-0.3504262	0.090	0.176	 3.525257e-12	0	CCL4
ID3	 5.162822e-16	-0.2690254	0.107	0.203	 1.055332e-11	0	ID3
IGFBP7	 6.037045e-15	-0.3499697	0.107	0.208	 1.234032e-10	0	IGFBP7
MT2A	 2.431303e-13	-0.3958627	0.684	0.703	 4.969827e-09	0	MT2A
BCYRN1	 5.164081e-13	-0.2794513	0.289	0.293	 1.055590e-08	0	BCYRN1
MT1X	 6.249840e-13	-0.2912699	0.213	0.307	 1.277530e-08	0	MT1X
CHI3L1	 1.436683e-10	-0.3245083	0.178	0.251	 2.936723e-06	0	CHI3L1
TUBA1B	5.974108e-263	 0.8582930	0.970	0.588	1.221167e-258	1	TUBA1B
HMGB2	3.896231e-182	 0.6075876	0.642	0.113	7.964286e-178	1	HMGB2
TOP2A	4.343868e-159	 0.5282495	0.498	0.060	8.879301e-155	1	TOP2A
HMGN2	1.016309e-144	 0.6072617	0.751	0.283	2.077436e-140	1	HMGN2
PTTG1	6.403439e-138	 0.5095465	0.537	0.103	1.308927e-133	1	PTTG1
HMGB1	2.214559e-136	 0.6158061	0.798	0.380	4.526780e-132	1	HMGB1
TUBB	1.008605e-130	 0.6040537	0.837	0.411	2.061689e-126	1	TUBB
UBE2S	5.475282e-125	 0.5682750	0.666	0.235	1.119202e-120	1	UBE2S
UBE2C	5.089622e-121	 0.4265971	0.444	0.067	1.040370e-116	1	UBE2C
CENPF	5.103004e-100	 0.3441528	0.348	0.041	 1.043105e-95	1	CENPF
NUCKS1	 1.092766e-84	 0.4530911	0.645	0.284	 2.233724e-80	1	NUCKS1
HIST1H4C	 1.552664e-79	 0.4005732	0.375	0.076	 3.173800e-75	1	HIST1H4C
CCNB1	 2.004982e-74	 0.2655864	0.277	0.035	 4.098384e-70	1	CCNB1
APOE.1	 8.516905e-69	-0.9978441	0.166	0.441	 1.740941e-64	1	APOE
BIRC5	 1.083509e-65	 0.2537412	0.297	0.053	 2.214802e-61	1	BIRC5
TUBA1C	 1.877706e-65	 0.3631676	0.505	0.187	 3.838220e-61	1	TUBA1C
STMN1	 8.753388e-65	 0.3964396	0.709	0.375	 1.789280e-60	1	STMN1
HMGB1P5	 1.475478e-62	 0.2865383	0.373	0.094	 3.016025e-58	1	HMGB1P5
H2AFZ	 3.764554e-62	 0.3623412	0.567	0.249	 7.695125e-58	1	H2AFZ
ARL6IP1	 1.004189e-57	 0.4007903	0.492	0.227	 2.052663e-53	1	ARL6IP1
FTL.1	 9.110670e-54	-0.6588994	0.571	0.750	 1.862312e-49	1	FTL
TUBA1A	 3.352277e-51	 0.3408240	0.931	0.731	 6.852389e-47	1	TUBA1A
PPIA	 4.792437e-49	 0.3198589	0.946	0.794	 9.796220e-45	1	PPIA
YBX1	 2.433927e-44	 0.3398116	0.688	0.422	 4.975189e-40	1	YBX1
B2M.1	 1.553640e-41	-0.5729859	0.463	0.595	 3.175796e-37	1	B2M
C1QB.1	 2.824429e-41	-0.7122730	0.078	0.250	 5.773415e-37	1	C1QB
C3.1	 2.012906e-39	-0.3849447	0.027	0.203	 4.114581e-35	1	C3
CD74.1	 2.600426e-39	-0.8283317	0.120	0.279	 5.315531e-35	1	CD74
SRGN.1	 2.789250e-39	-0.4505170	0.045	0.224	 5.701506e-35	1	SRGN
CLU.1	 2.432359e-38	-0.6314494	0.300	0.513	 4.971984e-34	1	CLU
PTMA	 4.329029e-38	 0.3115812	0.880	0.688	 8.848968e-34	1	PTMA
SPP1.1	 1.115823e-36	-1.2964657	0.394	0.531	 2.280854e-32	1	SPP1
ZFP36.1	 3.311228e-36	-0.3781996	0.120	0.329	 6.768480e-32	1	ZFP36
PPDPF	 3.470999e-36	 0.2832501	0.553	0.312	 7.095069e-32	1	PPDPF
COX8A	 8.076153e-36	 0.2753731	0.633	0.378	 1.650846e-31	1	COX8A
FTH1	 9.924905e-36	-0.3579204	0.873	0.918	 2.028750e-31	1	FTH1
HLA-DRB1.1	 2.488016e-35	-0.4026400	0.045	0.203	 5.085754e-31	1	HLA-DRB1
RPS2.1	 3.577124e-35	 0.2964117	0.921	0.766	 7.311999e-31	1	RPS2
HLA-DRA.1	 3.273553e-34	-0.5664995	0.115	0.277	 6.691470e-30	1	HLA-DRA
HN1	 2.217316e-33	 0.2526317	0.435	0.213	 4.532415e-29	1	HN1
HLA-B.1	 1.054245e-32	-0.4826203	0.328	0.486	 2.154983e-28	1	HLA-B
GFAP.1	 1.341387e-32	-0.5937230	0.168	0.355	 2.741928e-28	1	GFAP
UBB	 1.367006e-32	 0.2835548	0.918	0.780	 2.794297e-28	1	UBB
HNRNPA1	 6.931297e-32	 0.2742714	0.759	0.538	 1.416826e-27	1	HNRNPA1
RPS15.1	 2.448663e-31	 0.2743972	0.858	0.686	 5.005312e-27	1	RPS15
FCGBP.1	 6.953078e-31	-0.6041752	0.099	0.237	 1.421279e-26	1	FCGBP
CRYAB.1	 1.149093e-30	-0.8563088	0.379	0.512	 2.348862e-26	1	CRYAB
APOC1.1	 1.814903e-30	-0.5540663	0.114	0.261	 3.709842e-26	1	APOC1
PSAP.1	 2.331711e-30	-0.3887243	0.226	0.408	 4.766251e-26	1	PSAP
GADD45B.1	 7.595657e-30	-0.2952828	0.078	0.251	 1.552628e-25	1	GADD45B
RAN	 7.888552e-30	 0.2507651	0.594	0.361	 1.612499e-25	1	RAN
SAT1.1	 7.922387e-30	-0.3841208	0.120	0.292	 1.619415e-25	1	SAT1
HLA-DPA1.1	 8.163151e-30	-0.2882795	0.036	0.181	 1.668630e-25	1	HLA-DPA1
FOS.1	 1.082064e-29	-0.4900335	0.333	0.501	 2.211847e-25	1	FOS
C1QA.1	 3.486858e-29	-0.3614934	0.057	0.196	 7.127486e-25	1	C1QA
CTSB.1	 4.518638e-29	-0.4068023	0.141	0.299	 9.236547e-25	1	CTSB
A2M.1	 6.837353e-29	-0.3450774	0.082	0.239	 1.397623e-24	1	A2M
AC007969.5.1	 6.677371e-28	 0.2583457	0.727	0.511	 1.364921e-23	1	AC007969.5
AQP4.1	 3.002854e-27	-0.3644112	0.081	0.242	 6.138134e-23	1	AQP4
CALM2	 4.585498e-27	 0.2570291	0.559	0.372	 9.373216e-23	1	CALM2
LAPTM5.1	 5.677691e-26	-0.2780319	0.043	0.173	 1.160577e-21	1	LAPTM5
LGALS1	 6.154391e-25	 0.2957632	0.702	0.509	 1.258019e-20	1	LGALS1
NEAT1.1	 8.517934e-25	-0.3196081	0.097	0.252	 1.741151e-20	1	NEAT1
ID3.1	 3.823769e-24	-0.3136903	0.070	0.210	 7.816167e-20	1	ID3
GPX1	 1.238197e-23	-0.3316917	0.226	0.378	 2.530998e-19	1	GPX1
MT1X.1	 2.394214e-23	-0.3712166	0.163	0.317	 4.894013e-19	1	MT1X
SPARC	 6.277186e-23	-0.4398310	0.432	0.547	 1.283120e-18	1	SPARC
SGK1.1	 4.618720e-22	-0.2730135	0.073	0.201	 9.441126e-18	1	SGK1
HLA-C	 1.593692e-21	-0.2673619	0.198	0.334	 3.257667e-17	1	HLA-C
JUNB.1	 1.993076e-21	-0.2777301	0.196	0.360	 4.074046e-17	1	JUNB
CTSD.1	 1.228244e-20	-0.3039209	0.154	0.287	 2.510653e-16	1	CTSD
CCL4.1	 1.929245e-19	-0.3717642	0.067	0.180	 3.943569e-15	1	CCL4
C1orf61	 8.008937e-19	-0.3051264	0.391	0.495	 1.637107e-14	1	C1orf61
TMSB4X	 1.238895e-18	-0.2836954	0.877	0.915	 2.532426e-14	1	TMSB4X
HSPA1A.1	 1.773503e-17	-0.3408264	0.429	0.529	 3.625218e-13	1	HSPA1A
ITM2C	 6.607688e-17	-0.2709721	0.184	0.309	 1.350678e-12	1	ITM2C
CHI3L1.1	 1.482583e-16	-0.3829544	0.139	0.258	 3.030548e-12	1	CHI3L1
MT2A.1	 4.327882e-13	-0.3868681	0.697	0.700	 8.846624e-09	1	MT2A
S100A6	 8.618476e-13	-0.2618157	0.421	0.480	 1.761703e-08	1	S100A6
IGFBP7.1	 3.830251e-12	-0.3307333	0.127	0.203	 7.829416e-08	1	IGFBP7
MALAT1.1	 4.654795e-12	-0.3052489	0.679	0.760	 9.514867e-08	1	MALAT1
EGR1.1	 5.500086e-10	-0.2686383	0.240	0.315	 1.124272e-05	1	EGR1
SPP1.2	 0.000000e+00	 2.6713134	0.991	0.425	 0.000000e+00	2	SPP1
CD74.2	 0.000000e+00	 2.1028244	0.993	0.126	 0.000000e+00	2	CD74
C1QB.2	 0.000000e+00	 1.9029415	0.965	0.093	 0.000000e+00	2	C1QB
FCGBP.2	 0.000000e+00	 1.7478388	0.916	0.093	 0.000000e+00	2	FCGBP
HLA-DRA.2	 0.000000e+00	 1.6268173	0.947	0.130	 0.000000e+00	2	HLA-DRA
APOC1.2	 0.000000e+00	 1.6140581	0.903	0.122	 0.000000e+00	2	APOC1
SRGN.2	 0.000000e+00	 1.3595681	0.901	0.073	 0.000000e+00	2	SRGN
B2M.2	 0.000000e+00	 1.3217764	0.983	0.502	 0.000000e+00	2	B2M
FTL.2	 0.000000e+00	 1.3138486	0.985	0.674	 0.000000e+00	2	FTL
HLA-DRB1.2	 0.000000e+00	 1.3047570	0.888	0.055	 0.000000e+00	2	HLA-DRB1
HLA-B.2	 0.000000e+00	 1.2839526	0.960	0.373	 0.000000e+00	2	HLA-B
CTSB.2	 0.000000e+00	 1.2517471	0.875	0.168	 0.000000e+00	2	CTSB
C1QA.2	 0.000000e+00	 1.2405426	0.855	0.056	 0.000000e+00	2	C1QA
C3.2	 0.000000e+00	 1.1886255	0.839	0.059	 0.000000e+00	2	C3
PSAP.2	 0.000000e+00	 1.0852642	0.894	0.288	 0.000000e+00	2	PSAP
GPX1.1	 0.000000e+00	 1.0674502	0.884	0.261	 0.000000e+00	2	GPX1
LAPTM5.2	 0.000000e+00	 1.0308255	0.774	0.044	 0.000000e+00	2	LAPTM5
HLA-DPA1.2	 0.000000e+00	 1.0219956	0.793	0.047	 0.000000e+00	2	HLA-DPA1
C1QC.1	 0.000000e+00	 0.9765999	0.767	0.031	 0.000000e+00	2	C1QC
SAT1.2	1.177460e-286	 1.0942718	0.829	0.165	2.406845e-282	2	SAT1
TYROBP	2.101843e-270	 0.8377169	0.662	0.038	4.296376e-266	2	TYROBP
CTSD.2	7.082255e-260	 1.0114922	0.794	0.174	1.447684e-255	2	CTSD
APOE.2	7.432071e-249	 1.1309874	0.958	0.297	1.519190e-244	2	APOE
RNASET2	2.660417e-243	 0.8177208	0.628	0.042	5.438158e-239	2	RNASET2
CCL4.2	4.434042e-242	 1.2471415	0.655	0.076	9.063626e-238	2	CCL4
A2M.2	8.900947e-239	 0.8622726	0.791	0.113	1.819442e-234	2	A2M
SGK1.2	1.055178e-236	 0.9381810	0.690	0.092	2.156890e-232	2	SGK1
OLR1	2.808904e-235	 0.7403943	0.589	0.028	5.741680e-231	2	OLR1
FCER1G	1.211158e-231	 0.6798783	0.574	0.026	2.475728e-227	2	FCER1G
HLA-DPB1	7.667125e-224	 0.7089529	0.594	0.039	1.567237e-219	2	HLA-DPB1
CD163	4.395527e-220	 0.6422018	0.569	0.029	8.984897e-216	2	CD163
NPC2	1.234616e-213	 0.6819027	0.609	0.051	2.523678e-209	2	NPC2
HLA-DRB6	2.719220e-210	 0.5251364	0.459	0.005	5.558358e-206	2	HLA-DRB6
TREM2	5.674931e-208	 0.5840632	0.495	0.014	1.160013e-203	2	TREM2
HLA-C.1	3.808166e-205	 0.8120824	0.785	0.230	7.784272e-201	2	HLA-C
CYBA	1.551337e-197	 0.6564368	0.591	0.055	3.171088e-193	2	CYBA
STAB1	1.848546e-195	 0.7031729	0.536	0.036	3.778612e-191	2	STAB1
CD83	1.333011e-184	 0.6108789	0.506	0.030	2.724808e-180	2	CD83
NEAT1.2	1.404234e-182	 0.9117947	0.662	0.151	2.870394e-178	2	NEAT1
RGS1	1.914158e-181	 0.6380363	0.492	0.028	3.912731e-177	2	RGS1
NR4A3	8.720970e-180	 0.6655899	0.536	0.049	1.782653e-175	2	NR4A3
GPR183	3.961848e-179	 0.6625183	0.477	0.026	8.098414e-175	2	GPR183
MAFB	1.768405e-178	 0.6906881	0.534	0.049	3.614797e-174	2	MAFB
APOC1P1	3.466727e-178	 0.5541196	0.431	0.011	7.086336e-174	2	APOC1P1
SLC2A5	2.532165e-177	 0.5652690	0.501	0.033	5.175998e-173	2	SLC2A5
SEC61G.1	4.556120e-176	-1.0736685	0.758	0.962	9.313165e-172	2	SEC61G
CD14	2.785756e-172	 0.5527153	0.451	0.019	5.694364e-168	2	CD14
CCL4L2	1.485030e-170	 0.7697331	0.473	0.031	3.035551e-166	2	CCL4L2
MS4A7	8.364704e-169	 0.5319699	0.431	0.016	1.709829e-164	2	MS4A7
ALOX5AP	3.754990e-168	 0.4764749	0.444	0.018	7.675576e-164	2	ALOX5AP
CSF1R	6.407180e-165	 0.4520799	0.418	0.014	1.309692e-160	2	CSF1R
SLCO2B1	4.585830e-161	 0.4801226	0.440	0.022	9.373895e-157	2	SLCO2B1
AIF1	7.629503e-161	 0.4551427	0.402	0.011	1.559547e-156	2	AIF1
CYBB	1.034539e-160	 0.4608800	0.398	0.011	2.114700e-156	2	CYBB
CCL3	1.090242e-160	 0.8851065	0.475	0.046	2.228563e-156	2	CCL3
VSIG4	1.546074e-152	 0.4448458	0.398	0.015	3.160331e-148	2	VSIG4
SLC11A1	1.372297e-150	 0.4704940	0.420	0.023	2.805112e-146	2	SLC11A1
MSR1	9.708999e-147	 0.4477047	0.389	0.016	1.984617e-142	2	MSR1
FCGR3A	1.691112e-146	 0.4243793	0.385	0.014	3.456802e-142	2	FCGR3A
PLIN2	2.036239e-146	 0.5447966	0.450	0.035	4.162277e-142	2	PLIN2
MISP	1.142004e-139	 0.7252872	0.739	0.402	2.334370e-135	2	MISP
HLA-DMA	6.555624e-139	 0.3888375	0.356	0.011	1.340035e-134	2	HLA-DMA
HLA-DMB	4.307604e-137	 0.3989170	0.361	0.013	8.805174e-133	2	HLA-DMB
C5AR1	3.602074e-135	 0.3894514	0.345	0.010	7.362999e-131	2	C5AR1
CD68	2.731117e-134	 0.3931294	0.354	0.013	5.582676e-130	2	CD68
HLA-E	4.631731e-133	 0.5702147	0.582	0.116	9.467722e-129	2	HLA-E
PLEK	3.124775e-130	 0.4148957	0.345	0.013	6.387352e-126	2	PLEK
FCGR2A	3.098185e-129	 0.3970742	0.361	0.016	6.332999e-125	2	FCGR2A
RGCC	3.815333e-127	 0.7138242	0.576	0.147	7.798922e-123	2	RGCC
IER3	4.152540e-127	 0.5468796	0.413	0.038	8.488208e-123	2	IER3
MGAT1	1.842030e-126	 0.4426383	0.424	0.039	3.765293e-122	2	MGAT1
DUSP1	1.159074e-124	 0.5954783	0.541	0.106	2.369263e-120	2	DUSP1
CTSZ	3.891170e-120	 0.4299767	0.380	0.030	7.953941e-116	2	CTSZ
CEBPB	4.156296e-120	 0.4435321	0.406	0.038	8.495886e-116	2	CEBPB
ATP1B3	2.819547e-119	 0.5895278	0.508	0.098	5.763435e-115	2	ATP1B3
PTN	3.668372e-119	-0.6768404	0.114	0.615	7.498519e-115	2	PTN
TUBA1A.1	1.567262e-116	-0.7860134	0.417	0.825	3.203639e-112	2	TUBA1A
FTH1.1	6.597588e-116	 0.5966700	0.976	0.899	1.348613e-111	2	FTH1
SLC16A3	8.632273e-116	 0.3845745	0.336	0.019	1.764523e-111	2	SLC16A3
OTUD1	3.056355e-113	 0.3752733	0.317	0.014	6.247496e-109	2	OTUD1
MS4A6A	7.678873e-111	 0.2904821	0.275	0.006	1.569638e-106	2	MS4A6A
ITGB2	9.179258e-111	 0.3042560	0.288	0.008	1.876332e-106	2	ITGB2
HAVCR2	5.140926e-109	 0.3062130	0.283	0.008	1.050857e-104	2	HAVCR2
CXCL16	1.959299e-108	 0.3761051	0.352	0.028	4.005004e-104	2	CXCL16
PLAUR	5.046426e-108	 0.3973255	0.339	0.024	1.031540e-103	2	PLAUR
ACSL1	1.163950e-107	 0.3550260	0.323	0.018	2.379230e-103	2	ACSL1
HCLS1	5.532724e-107	 0.3236105	0.305	0.014	1.130944e-102	2	HCLS1
SCIN	7.816532e-107	 0.3210778	0.310	0.016	1.597777e-102	2	SCIN
OLFML3	5.616143e-106	 0.3480998	0.332	0.020	1.147996e-101	2	OLFML3
TCEB3B	1.599976e-105	 0.5688504	0.554	0.196	3.270512e-101	2	TCEB3B
HLA-DQB1	7.592949e-102	 0.2987535	0.259	0.007	 1.552075e-97	2	HLA-DQB1
MS4A4A	2.317340e-101	 0.3027188	0.275	0.010	 4.736876e-97	2	MS4A4A
TYMP	 2.360982e-98	 0.3669269	0.332	0.030	 4.826083e-94	2	TYMP
S100A11	 3.368603e-98	 0.3956497	0.404	0.056	 6.885761e-94	2	S100A11
PADI2	 3.969962e-98	 0.4094792	0.330	0.030	 8.114999e-94	2	PADI2
GADD45B.2	 4.023904e-95	 0.5722337	0.567	0.162	 8.225262e-91	2	GADD45B
CTSS	 7.903542e-95	 0.2608321	0.259	0.008	 1.615563e-90	2	CTSS
LILRB4	 4.891667e-94	 0.2845008	0.262	0.010	 9.999056e-90	2	LILRB4
BCAN	 1.293527e-93	-0.7248367	0.279	0.705	 2.644099e-89	2	BCAN
HCST	 5.599752e-93	 0.2861731	0.259	0.010	 1.144645e-88	2	HCST
SYNGR2	 2.317707e-92	 0.2919988	0.273	0.014	 4.737624e-88	2	SYNGR2
IL1RN	 1.145141e-90	 0.4353733	0.275	0.019	 2.340783e-86	2	IL1RN
VAMP8	 2.125495e-89	 0.2727450	0.262	0.012	 4.344724e-85	2	VAMP8
TNFRSF1B	 1.372332e-86	 0.2628755	0.251	0.011	 2.805183e-82	2	TNFRSF1B
PLAU	 1.286301e-85	 0.4481133	0.341	0.045	 2.629327e-81	2	PLAU
FGL2	 2.384179e-84	 0.2816229	0.237	0.009	 4.873500e-80	2	FGL2
RP3-486I3.4.1	 3.460930e-84	-0.4961096	0.132	0.553	 7.074487e-80	2	RP3-486I3.4
DBI.1	 5.870703e-84	-0.6318272	0.435	0.772	 1.200030e-79	2	DBI
TMSB4X.1	 7.202888e-82	 0.5122326	0.972	0.897	 1.472342e-77	2	TMSB4X
ITGAX	 1.695041e-79	 0.2520859	0.228	0.010	 3.464833e-75	2	ITGAX
COTL1	 3.754175e-76	 0.3972986	0.442	0.108	 7.673909e-72	2	COTL1
ITM2B	 2.043877e-75	 0.4706139	0.675	0.341	 4.177889e-71	2	ITM2B
CKB	 5.304937e-74	-0.5575409	0.290	0.667	 1.084382e-69	2	CKB
CCL3L3	 6.496946e-74	 0.3283685	0.220	0.012	 1.328041e-69	2	CCL3L3
MT3.1	 1.479325e-73	-0.6815911	0.387	0.734	 3.023888e-69	2	MT3
GRN	 1.093199e-72	 0.3490153	0.365	0.073	 2.234608e-68	2	GRN
PPIA.1	 3.432130e-72	-0.5157094	0.593	0.860	 7.015616e-68	2	PPIA
SOCS6	 9.984754e-72	 0.2789113	0.272	0.029	 2.040984e-67	2	SOCS6
ARPC1B	 5.601102e-71	 0.2513459	0.286	0.031	 1.144921e-66	2	ARPC1B
GSN	 2.056761e-70	 0.3367312	0.385	0.078	 4.204226e-66	2	GSN
CCL2	 4.273705e-69	 0.5841559	0.317	0.065	 8.735881e-65	2	CCL2
FCGRT	 4.708851e-68	 0.2827153	0.325	0.053	 9.625362e-64	2	FCGRT
FABP7	 7.598275e-67	-0.3618466	0.037	0.354	 1.553163e-62	2	FABP7
ATP6V1B2	 8.440855e-66	 0.2847042	0.294	0.044	 1.725395e-61	2	ATP6V1B2
NDUFA4	 5.752959e-64	-0.4868010	0.411	0.731	 1.175962e-59	2	NDUFA4
AC007969.5.2	 2.741429e-63	-0.4681284	0.239	0.602	 5.603754e-59	2	AC007969.5
RPS5.1	 2.218712e-62	-0.4726703	0.473	0.780	 4.535269e-58	2	RPS5
FTLP3	 1.737922e-61	 0.4745568	0.536	0.250	 3.552486e-57	2	FTLP3
RP11-122G18.7.1	 2.203687e-61	-0.4429545	0.182	0.535	 4.504557e-57	2	RP11-122G18.7
RPS2.2	 2.647983e-61	-0.5163820	0.593	0.827	 5.412742e-57	2	RPS2
PHLDA1	 2.963722e-61	 0.3750050	0.385	0.118	 6.058145e-57	2	PHLDA1
TUBB2B	 6.583571e-61	-0.4217330	0.121	0.462	 1.345748e-56	2	TUBB2B
NGFRAP1	 2.315847e-60	-0.4232937	0.176	0.530	 4.733823e-56	2	NGFRAP1
TPT1	 5.347976e-60	 0.4111123	0.901	0.744	 1.093180e-55	2	TPT1
GAPDH	 6.175407e-60	-0.5067746	0.829	0.932	 1.262315e-55	2	GAPDH
GPM6B	 1.192831e-59	-0.4133090	0.094	0.428	 2.438266e-55	2	GPM6B
LGMN	 2.004529e-59	 0.2603052	0.266	0.038	 4.097457e-55	2	LGMN
GLUL	 2.257553e-59	 0.4212894	0.501	0.203	 4.614664e-55	2	GLUL
DBIP1	 7.089264e-59	-0.3341929	0.048	0.348	 1.449116e-54	2	DBIP1
C1orf61.1	 1.698322e-58	-0.5619031	0.187	0.526	 3.471539e-54	2	C1orf61
SPARC.1	 4.567719e-58	-0.6652448	0.231	0.577	 9.336875e-54	2	SPARC
UBBP4	 9.384492e-58	-0.3761803	0.105	0.430	 1.918284e-53	2	UBBP4
GNA13	 6.355388e-57	 0.2650134	0.273	0.044	 1.299105e-52	2	GNA13
RP11-270C12.3	 1.708889e-56	-0.3402473	0.066	0.371	 3.493141e-52	2	RP11-270C12.3
KLF6	 1.978859e-56	 0.3594119	0.413	0.122	 4.044985e-52	2	KLF6
CNN3	 1.869926e-55	-0.4225360	0.084	0.396	 3.822317e-51	2	CNN3
IGFBP2	 3.040393e-55	-0.4783861	0.068	0.377	 6.214867e-51	2	IGFBP2
MARCKSL1	 5.043203e-55	-0.3689977	0.095	0.410	 1.030881e-50	2	MARCKSL1
MCL1	 1.918529e-54	 0.3563974	0.400	0.126	 3.921664e-50	2	MCL1
RPS15.2	 6.473444e-54	-0.4577758	0.479	0.757	 1.323237e-49	2	RPS15
PTPRZ1	 1.703471e-53	-0.4326559	0.169	0.495	 3.482064e-49	2	PTPRZ1
CLU.2	 3.425368e-53	-0.7519412	0.207	0.520	 7.001794e-49	2	CLU
RPS2P5.1	 4.506200e-53	-0.3905208	0.150	0.466	 9.211124e-49	2	RPS2P5
NOVA1	 4.544129e-53	-0.3281128	0.055	0.345	 9.288654e-49	2	NOVA1
