	0	1	2	3	4	5	6	7	8	9	10	11	12
FAAP100	0.0227596017069701	0.0164917541229385	0.0385321100917431	0.0215633423180593	0.0110192837465565	0.0339622641509434	0.0318725099601594	0.0184331797235023	0.0429447852760736	0	0.0142857142857143	0.113207547169811	0.0740740740740741
DNM1	0.00284495021337127	0.00599700149925037	0.0018348623853211	0.0134770889487871	0.00550964187327824	0.00377358490566038	0.0119521912350598	0.00921658986175115	0.0122699386503067	0.0136986301369863	0.0142857142857143	0.0377358490566038	0
DHFRL1	0.0042674253200569	0.00299850074962519	0.0055045871559633	0	0.0137741046831956	0.00754716981132075	0.0119521912350598	0.00921658986175115	0	0	0.0142857142857143	0	0
CCP110	0.0213371266002845	0.0449775112443778	0.0055045871559633	0.0431266846361186	0.0110192837465565	0.0113207547169811	0.0278884462151394	0.0276497695852535	0.0674846625766871	0.0136986301369863	0.0285714285714286	0.0377358490566038	0
STARD8	0.00568990042674253	0.00149925037481259	0.0678899082568807	0.00269541778975741	0.0110192837465565	0.00754716981132075	0.00796812749003984	0.00921658986175115	0	0.0821917808219178	0.0571428571428571	0	0
RP11-314C16.1	0.00142247510668563	0.00299850074962519	0	0.00269541778975741	0.00275482093663912	0	0.00398406374501992	0	0	0	0	0	0
TICRR	0.00284495021337127	0.0284857571214393	0	0	0.00275482093663912	0	0.00398406374501992	0.0138248847926267	0.0184049079754601	0	0	0.0188679245283019	0
SNX11	0.027027027027027	0.0389805097451274	0.0238532110091743	0.0350404312668464	0.0413223140495868	0.0150943396226415	0.0159362549800797	0.0230414746543779	0.0429447852760736	0.0273972602739726	0.0142857142857143	0.0188679245283019	0.037037037037037
CNTLN	0.00284495021337127	0.0119940029985007	0.0110091743119266	0.00269541778975741	0.00550964187327824	0.00377358490566038	0	0	0	0	0	0.0188679245283019	0
SKA2	0.0611664295874822	0.203898050974513	0.0201834862385321	0.0619946091644205	0.0716253443526171	0.0679245283018868	0.0876494023904383	0.0783410138248848	0.0797546012269939	0.0136986301369863	0.114285714285714	0.0754716981132075	0.148148148148148
CIB1	0.0469416785206259	0.0719640179910045	0.0880733944954128	0.0566037735849057	0.0853994490358127	0.0867924528301887	0.051792828685259	0.101382488479263	0.0797546012269939	0.0547945205479452	0.0714285714285714	0	0
CAPN6	0.015647226173542	0.00749625187406297	0.00917431192660551	0.00539083557951483	0.0137741046831956	0.00754716981132075	0.0278884462151394	0.00460829493087558	0.0368098159509202	0	0	0	0
PCNPP3	0.00142247510668563	0.00299850074962519	0	0.00269541778975741	0	0.00377358490566038	0	0	0	0	0	0	0
NDUFB9	0.330014224751067	0.308845577211394	0.148623853211009	0.231805929919137	0.201101928374656	0.256603773584906	0.203187250996016	0.207373271889401	0.300613496932515	0.123287671232877	0.257142857142857	0.245283018867925	0.296296296296296
SUMO2P7	0.00284495021337127	0.00299850074962519	0	0	0.00550964187327824	0.0113207547169811	0	0	0.0122699386503067	0	0	0	0
SH3TC2	0.00284495021337127	0.00149925037481259	0.0018348623853211	0	0	0	0	0	0	0	0	0	0
YBX1P1	0.0995732574679943	0.148425787106447	0.0128440366972477	0.0646900269541779	0.0358126721763085	0.0641509433962264	0.0398406374501992	0.0829493087557604	0.104294478527607	0.0410958904109589	0.1	0.0377358490566038	0.0740740740740741
MTRR	0.0113798008534851	0.0104947526236882	0.0146788990825688	0.0188679245283019	0.0165289256198347	0.00754716981132075	0.0159362549800797	0.0138248847926267	0	0.0136986301369863	0.0285714285714286	0.0377358490566038	0.037037037037037
CCDC186	0.00568990042674253	0.00749625187406297	0.00917431192660551	0.0107816711590297	0.00275482093663912	0.0150943396226415	0.0119521912350598	0.0138248847926267	0	0.0136986301369863	0.0142857142857143	0.0188679245283019	0
ZNF784	0.00711237553342817	0.00299850074962519	0.0036697247706422	0.00539083557951483	0.00826446280991736	0.00377358490566038	0.0159362549800797	0.0368663594470046	0.0184049079754601	0.0136986301369863	0	0.0188679245283019	0
CYCSP24	0.00142247510668563	0	0	0.00269541778975741	0	0	0.00398406374501992	0.00460829493087558	0.00613496932515337	0	0	0	0
AL139319.1	0.00284495021337127	0.00149925037481259	0.0018348623853211	0.00269541778975741	0	0.00377358490566038	0	0	0.00613496932515337	0	0	0	0
PIAS1	0.0241820768136558	0.0149925037481259	0.0458715596330275	0.0350404312668464	0.0275482093663912	0.0188679245283019	0.0358565737051793	0.0230414746543779	0.0306748466257669	0.0410958904109589	0.0428571428571429	0.0377358490566038	0
RTN1	0.015647226173542	0.0179910044977511	0.0256880733944954	0.0107816711590296	0.0716253443526171	0.0226415094339623	0.0119521912350598	0.0138248847926267	0	0.0410958904109589	0	0	0
HOXA11	0.00284495021337127	0.00299850074962519	0	0	0.00275482093663912	0	0.00398406374501992	0	0.00613496932515337	0	0	0	0
ABHD12	0.0256045519203414	0.0434782608695652	0.110091743119266	0.0188679245283019	0.0385674931129477	0.0452830188679245	0.0358565737051793	0.0599078341013825	0.0184049079754601	0.0410958904109589	0.0142857142857143	0.0188679245283019	0
RHOG	0.0142247510668563	0.0239880059970015	0.132110091743119	0.0377358490566038	0.0275482093663912	0.0188679245283019	0.0239043824701195	0.00921658986175115	0.00613496932515337	0.0136986301369863	0.0428571428571429	0	0.0740740740740741
KDELR2	0.243243243243243	0.253373313343328	0.124770642201835	0.150943396226415	0.184573002754821	0.249056603773585	0.179282868525896	0.248847926267281	0.245398773006135	0.273972602739726	0.328571428571429	0.169811320754717	0.037037037037037
FLT4	0	0.00149925037481259	0	0	0	0.00377358490566038	0	0	0	0.164383561643836	0.0142857142857143	0	0
RP11-270L13.1	0.00142247510668563	0	0	0	0	0.00377358490566038	0.00796812749003984	0	0	0	0	0	0
ZSCAN9	0.00995732574679943	0.0119940029985007	0.0110091743119266	0.0296495956873315	0.0137741046831956	0.0113207547169811	0	0.0138248847926267	0.0184049079754601	0.0136986301369863	0	0.0754716981132075	0
RP13-514E23.1	0.00142247510668563	0	0	0.00269541778975741	0.00275482093663912	0	0.00398406374501992	0	0	0	0	0.0188679245283019	0
CTC-471J1.10	0.00284495021337127	0.00149925037481259	0	0	0	0	0	0	0.00613496932515337	0	0	0	0
SLC25A25-AS1	0.00568990042674253	0.0119940029985007	0.0036697247706422	0.0242587601078167	0.00826446280991736	0	0.0119521912350598	0.0184331797235023	0.0122699386503067	0.0136986301369863	0	0.0377358490566038	0
ZNF680P1	0.0042674253200569	0.00149925037481259	0.0018348623853211	0.00539083557951483	0	0.00377358490566038	0	0	0	0	0	0	0
RPL3P10	0.0213371266002845	0.0299850074962519	0.0256880733944954	0.0296495956873315	0.0110192837465565	0.0188679245283019	0.0318725099601594	0.0414746543778802	0.0245398773006135	0	0.0285714285714286	0.0188679245283019	0.037037037037037
ATF4P4	0.0241820768136558	0.0539730134932534	0.0220183486238532	0.0377358490566038	0.0385674931129477	0.0490566037735849	0.0159362549800797	0.0230414746543779	0.0245398773006135	0.0410958904109589	0.1	0.0566037735849057	0.0740740740740741
RPSAP51	0.00568990042674253	0.00449775112443778	0	0	0	0	0	0.00460829493087558	0.00613496932515337	0	0	0	0
RPL36AP40	0.0142247510668563	0.0149925037481259	0.0128440366972477	0.0242587601078167	0.0110192837465565	0.0150943396226415	0.0159362549800797	0.0138248847926267	0.0368098159509202	0.0136986301369863	0.0142857142857143	0.0188679245283019	0.0740740740740741
SGOL1	0.00568990042674253	0.0749625187406297	0.0036697247706422	0.00808625336927224	0.00275482093663912	0.0188679245283019	0	0.00921658986175115	0.0306748466257669	0	0.0142857142857143	0	0.037037037037037
TPM2	0.0412517780938834	0.0314842578710645	0.0165137614678899	0.0134770889487871	0.0358126721763085	0.0905660377358491	0.047808764940239	0.0276497695852535	0.0674846625766871	0.0136986301369863	0.914285714285714	0	0.0740740740740741
ZRANB2-AS2	0.00568990042674253	0.00299850074962519	0	0	0.00275482093663912	0	0	0	0.00613496932515337	0	0	0	0
SIGLEC7	0	0.00149925037481259	0.0165137614678899	0.00269541778975741	0.00275482093663912	0	0	0	0	0	0	0	0
WARS2	0.00568990042674253	0.00449775112443778	0.0055045871559633	0.00539083557951483	0.00550964187327824	0	0.00796812749003984	0.0138248847926267	0	0.0136986301369863	0.0142857142857143	0	0
RP11-3D4.3	0.00142247510668563	0	0	0	0	0.00754716981132075	0.00398406374501992	0	0	0.0136986301369863	0.0428571428571429	0	0
HOXC13-AS	0	0	0	0	0.0165289256198347	0	0	0	0	0	0	0	0
EIF4A1P3	0.00142247510668563	0.00299850074962519	0.0055045871559633	0.00539083557951483	0.00275482093663912	0.00377358490566038	0	0	0	0	0.0142857142857143	0	0
AC018804.7	0.00711237553342817	0.00749625187406297	0.0018348623853211	0.00539083557951483	0	0.00754716981132075	0.0159362549800797	0.00921658986175115	0	0	0	0	0
PML	0.00995732574679943	0.0134932533733133	0.036697247706422	0.0161725067385445	0.0137741046831956	0.0264150943396226	0.00796812749003984	0.00460829493087558	0.00613496932515337	0.0547945205479452	0.0142857142857143	0.0188679245283019	0.037037037037037
EPT1	0.015647226173542	0.0239880059970015	0.0073394495412844	0.0404312668463612	0.0220385674931129	0.0188679245283019	0.0119521912350598	0.032258064516129	0.0122699386503067	0	0	0.0377358490566038	0.037037037037037
ARID1A	0.0753911806543385	0.0839580209895052	0.0477064220183486	0.121293800539084	0.0716253443526171	0.060377358490566	0.0876494023904382	0.110599078341014	0.0674846625766871	0.10958904109589	0.0714285714285714	0.245283018867925	0.111111111111111
LINC00674	0.00568990042674253	0.00899550224887556	0.0036697247706422	0.00269541778975741	0.00826446280991735	0.0188679245283019	0	0.0184331797235023	0.00613496932515337	0.0136986301369863	0.0428571428571429	0.0188679245283019	0
CKS2	0.220483641536273	0.484257871064468	0.220183486238532	0.247978436657682	0.134986225895317	0.2	0.115537848605578	0.331797235023041	0.319018404907975	0.136986301369863	0.142857142857143	0.0566037735849057	0.185185185185185
RNASEH2A	0.103840682788051	0.241379310344828	0.0422018348623853	0.0889487870619946	0.0275482093663912	0.0943396226415094	0.0358565737051793	0.110599078341014	0.263803680981595	0.0273972602739726	0.0571428571428571	0.0377358490566038	0.259259259259259
MDM1	0.0085348506401138	0.0149925037481259	0.00917431192660551	0.00269541778975741	0.0192837465564738	0.00754716981132075	0.00796812749003984	0.0138248847926267	0.00613496932515337	0.0410958904109589	0	0	0
CALR	0.631578947368421	0.568215892053973	0.537614678899083	0.339622641509434	0.424242424242424	0.988679245283019	0.549800796812749	0.640552995391705	0.588957055214724	0.904109589041096	0.814285714285714	0.30188679245283	0.518518518518518
RP5-1180E21.5	0.00568990042674253	0.00899550224887556	0.0055045871559633	0.00539083557951483	0.00550964187327824	0.0188679245283019	0.00398406374501992	0.0138248847926267	0.00613496932515337	0	0.0142857142857143	0.0188679245283019	0
FANCM	0.0085348506401138	0.0119940029985007	0.0110091743119266	0.00808625336927224	0.00826446280991736	0.0188679245283019	0.00398406374501992	0.00460829493087558	0	0	0	0.0188679245283019	0.037037037037037
ARL6IP1	0.209103840682788	0.920539730134933	0.385321100917431	0.210242587601078	0.308539944903581	0.305660377358491	0.302788844621514	0.230414746543779	0.398773006134969	0.36986301369863	0.328571428571429	0.245283018867925	0.222222222222222
RPS20P2	0.193456614509246	0.190404797601199	0.0954128440366972	0.118598382749326	0.0716253443526171	0.139622641509434	0.103585657370518	0.129032258064516	0.165644171779141	0.178082191780822	0.185714285714286	0.0943396226415094	0.185185185185185
TMEM163	0	0.00299850074962519	0.0073394495412844	0.00539083557951483	0.0275482093663912	0.00377358490566038	0.00398406374501992	0	0.00613496932515337	0	0	0.0377358490566038	0
MAMSTR	0.0042674253200569	0.00449775112443778	0	0	0.00550964187327824	0	0.00398406374501992	0.00460829493087558	0.00613496932515337	0	0	0	0
RCOR2	0.0369843527738265	0.0389805097451274	0.0055045871559633	0.161725067385445	0.00275482093663912	0.0264150943396226	0.00796812749003984	0.0276497695852535	0.0429447852760736	0	0	0.320754716981132	0.037037037037037
RP11-120K24.3	0.00568990042674253	0.00449775112443778	0	0.00269541778975741	0	0	0	0.00460829493087558	0	0	0	0	0
TNRC6C	0.0355618776671408	0.0284857571214393	0.0110091743119266	0.0808625336927224	0.0661157024793388	0.0377358490566038	0.0438247011952191	0.0875576036866359	0.0306748466257669	0.0136986301369863	0.0142857142857143	0.0754716981132075	0.0740740740740741
AC107983.4	0.0483641536273115	0.0509745127436282	0.0146788990825688	0.0269541778975741	0.0330578512396694	0.0377358490566038	0.0278884462151394	0.0414746543778802	0.0429447852760736	0.0273972602739726	0.0428571428571429	0.0188679245283019	0
PCYT2	0.0227596017069701	0.00899550224887556	0.0146788990825688	0.00539083557951483	0.0137741046831956	0.0188679245283019	0.00796812749003984	0	0.0122699386503067	0	0.0142857142857143	0	0
EIF3K	0.385490753911807	0.368815592203898	0.271559633027523	0.299191374663073	0.225895316804408	0.279245283018868	0.334661354581673	0.271889400921659	0.312883435582822	0.356164383561644	0.2	0.377358490566038	0.296296296296296
RP11-360L9.7	0.00142247510668563	0.00149925037481259	0	0	0.00275482093663912	0	0	0	0	0	0	0	0.037037037037037
HNRNPA1P38	0.00568990042674253	0.0194902548725637	0.0018348623853211	0.0134770889487871	0.00275482093663912	0	0.00796812749003984	0.00921658986175115	0.0122699386503067	0	0	0	0
C5orf47	0.00284495021337127	0	0	0.00269541778975741	0	0	0.00398406374501992	0.00460829493087558	0	0	0	0	0
TMEM182	0.00568990042674253	0.00299850074962519	0	0	0.00275482093663912	0.0150943396226415	0.00796812749003984	0.0138248847926267	0.00613496932515337	0	0	0	0
RP11-539G18.3	0.00284495021337127	0.00299850074962519	0.0018348623853211	0	0	0.00377358490566038	0	0.00921658986175115	0	0	0	0	0
ZNF559	0.0085348506401138	0.0239880059970015	0.0128440366972477	0.0350404312668464	0.0220385674931129	0.0264150943396226	0.0318725099601594	0.0460829493087558	0.0122699386503067	0	0.0142857142857143	0.0754716981132075	0
RP11-175B9.3	0.0512091038406828	0.0659670164917541	0.0128440366972477	0.045822102425876	0.0192837465564738	0.0792452830188679	0.0438247011952191	0.0230414746543779	0.0429447852760736	0.0547945205479452	0.0714285714285714	0.0377358490566038	0
SNX32	0.0042674253200569	0.00899550224887556	0.0073394495412844	0.00539083557951483	0.0165289256198347	0.00754716981132075	0.00398406374501992	0.00921658986175115	0.0122699386503067	0	0	0	0.037037037037037
AC073109.2	0	0.00149925037481259	0	0.00269541778975741	0.00275482093663912	0.00377358490566038	0.00398406374501992	0.0138248847926267	0	0	0	0	0
ANKAR	0.00568990042674253	0.00899550224887556	0	0.00539083557951483	0.00275482093663912	0	0.00398406374501992	0.00921658986175115	0.00613496932515337	0.0136986301369863	0	0	0
STK35	0.0241820768136558	0.0149925037481259	0.0128440366972477	0.0269541778975741	0.0192837465564738	0.00377358490566038	0.00398406374501992	0.00921658986175115	0	0.0410958904109589	0.0571428571428571	0.0754716981132075	0
CAPRIN1	0.108108108108108	0.122938530734633	0.0972477064220184	0.15633423180593	0.165289256198347	0.139622641509434	0.123505976095618	0.133640552995392	0.0920245398773006	0.10958904109589	0.114285714285714	0.113207547169811	0.111111111111111
C12orf73	0.0170697012802276	0.0134932533733133	0.0110091743119266	0.0161725067385445	0.0275482093663912	0.0188679245283019	0.0398406374501992	0.0184331797235023	0.0368098159509202	0	0.0285714285714286	0.0566037735849057	0.037037037037037
RP11-566E18.1	0	0.00299850074962519	0	0.0107816711590297	0	0	0.00398406374501992	0	0	0	0	0	0
NANP	0.0042674253200569	0.0104947526236882	0.0055045871559633	0.00808625336927224	0.00275482093663912	0	0.00796812749003984	0.00460829493087558	0	0	0	0.0188679245283019	0.037037037037037
TIMP1	0.34850640113798	0.286356821589205	0.139449541284404	0.137466307277628	0.355371900826446	0.792452830188679	0.366533864541833	0.225806451612903	0.269938650306748	0.506849315068493	1.6	0.113207547169811	0.0740740740740741
RP5-1171I10.5	0.0042674253200569	0.00149925037481259	0.0844036697247706	0.00269541778975741	0.00275482093663912	0.00377358490566038	0	0.0138248847926267	0.00613496932515337	0	0	0	0.037037037037037
CACNG4	0.015647226173542	0.0269865067466267	0.00917431192660551	0.0377358490566038	0.00826446280991736	0.0264150943396226	0.0239043824701195	0.0599078341013825	0.0674846625766871	0.0136986301369863	0.0142857142857143	0.0188679245283019	0.037037037037037
SEPT7P6	0.0398293029871977	0.0449775112443778	0.0018348623853211	0.0808625336927224	0.068870523415978	0.0415094339622641	0.0358565737051793	0.0599078341013825	0.0184049079754601	0.0136986301369863	0.142857142857143	0.0754716981132075	0.0740740740740741
SNRPEP10	0	0.00599700149925037	0	0.00269541778975741	0	0	0	0	0	0	0	0	0
UBL5	0.953058321479374	0.962518740629685	0.495412844036697	0.803234501347709	0.96694214876033	1.00377358490566	0.920318725099602	0.709677419354839	1.08588957055215	0.589041095890411	0.471428571428571	0.754716981132075	0.851851851851852
SERPINA5	0.00284495021337127	0	0	0	0.00550964187327824	0.0150943396226415	0	0	0	0	0	0	0
IL17RD	0.0085348506401138	0.0104947526236882	0.0018348623853211	0.00269541778975741	0.0165289256198347	0.0113207547169811	0.0199203187250996	0.00921658986175115	0	0	0	0	0
TUBGCP5	0.0170697012802276	0.0194902548725637	0.0073394495412844	0.0269541778975741	0.0192837465564738	0.0188679245283019	0.0119521912350598	0.0230414746543779	0.0122699386503067	0.0136986301369863	0	0.0188679245283019	0.037037037037037
ZNF816	0.0042674253200569	0.00149925037481259	0	0.00269541778975741	0	0	0	0	0	0	0	0	0
CDC23	0.0199146514935989	0.0329835082458771	0.0256880733944954	0.0377358490566038	0.0192837465564738	0.0188679245283019	0.0278884462151394	0.00921658986175115	0.0122699386503067	0.0273972602739726	0.0285714285714286	0.0188679245283019	0.037037037037037
RP11-237P21.1	0.0113798008534851	0.00599700149925037	0.0018348623853211	0.00539083557951483	0.00550964187327824	0.00754716981132075	0	0.00460829493087558	0.0184049079754601	0	0	0.0188679245283019	0
RPL23AP74	0.219061166429587	0.224887556221889	0.0807339449541284	0.161725067385445	0.0606060606060606	0.120754716981132	0.151394422310757	0.193548387096774	0.184049079754601	0.0684931506849315	0.157142857142857	0.113207547169811	0.222222222222222
BCAM	0.00995732574679943	0.00449775112443778	0.0055045871559633	0.00808625336927224	0.0275482093663912	0.0113207547169811	0.00796812749003984	0.00460829493087558	0.0184049079754601	0.164383561643836	0	0	0.037037037037037
FAM46C	0.00568990042674253	0.00449775112443778	0.0018348623853211	0	0.00275482093663912	0.00377358490566038	0.00398406374501992	0	0.00613496932515337	0.0410958904109589	0.0142857142857143	0	0.037037037037037
RP11-15E18.5	0.0654338549075391	0.0749625187406297	0.00917431192660551	0.0835579514824798	0.0495867768595041	0.0490566037735849	0.0438247011952191	0.0645161290322581	0.0552147239263804	0.0410958904109589	0.0285714285714286	0.0566037735849057	0.037037037037037
RNF125	0.00142247510668563	0.00149925037481259	0.0073394495412844	0.00539083557951483	0	0.00377358490566038	0.00796812749003984	0	0.00613496932515337	0	0	0	0
SUN1	0.0526315789473684	0.0644677661169415	0.0293577981651376	0.0592991913746631	0.0798898071625344	0.0754716981132075	0.0677290836653386	0.0599078341013825	0.098159509202454	0.0410958904109589	0.0714285714285714	0.0377358490566038	0.037037037037037
UBAC1	0.0355618776671408	0.0524737631184408	0.0458715596330275	0.0350404312668464	0.0413223140495868	0.0264150943396226	0.047808764940239	0.0460829493087558	0.0736196319018405	0.0136986301369863	0.0142857142857143	0.0566037735849057	0
RPS5	2.37980085348506	2.12143928035982	0.803669724770642	1.93261455525606	1.23691460055096	1.62641509433962	1.50199203187251	1.70967741935484	2.23926380368098	0.671232876712329	1.38571428571429	1.88679245283019	2.18518518518519
RP3-399J4.2	0.015647226173542	0.00749625187406297	0.0128440366972477	0.0107816711590297	0.0110192837465565	0.0113207547169811	0.00398406374501992	0.0138248847926267	0.0122699386503067	0.0136986301369863	0	0	0
CDH3	0.00284495021337127	0	0	0	0.00275482093663912	0	0	0.00460829493087558	0.0245398773006135	0	0	0	0
CTC-479C5.11	0.0625889046941678	0.0689655172413793	0.036697247706422	0.0539083557951483	0.0330578512396694	0.0528301886792453	0.0358565737051793	0.0276497695852535	0.0797546012269939	0.0410958904109589	0.0428571428571429	0.0754716981132075	0
APOL1	0.00142247510668563	0.00599700149925037	0.00917431192660551	0.00539083557951483	0.00826446280991736	0.00754716981132075	0.00796812749003984	0.00460829493087558	0	0.0547945205479452	0	0	0
DGCR11	0	0.00149925037481259	0	0.00269541778975741	0.00275482093663912	0	0	0	0.00613496932515337	0	0.0142857142857143	0	0
HNRNPA1	1.12233285917496	1.56071964017991	0.587155963302752	1.38544474393531	0.62534435261708	0.781132075471698	0.884462151394422	1.21198156682028	1.09815950920245	1	0.871428571428571	1.16981132075472	0.666666666666667
ZMYM3	0.0327169274537696	0.0389805097451274	0.0220183486238532	0.0215633423180593	0.0385674931129477	0.030188679245283	0.0278884462151394	0.0506912442396313	0.0368098159509202	0.0273972602739726	0	0.0188679245283019	0
FBXL7	0.00568990042674253	0.0119940029985007	0.0018348623853211	0.00269541778975741	0.0165289256198347	0.0150943396226415	0	0.0138248847926267	0.0184049079754601	0.0410958904109589	0.0142857142857143	0	0
FAM199X	0.015647226173542	0.0239880059970015	0.0073394495412844	0.0269541778975741	0.0661157024793388	0.0188679245283019	0.0318725099601594	0.0184331797235023	0.0184049079754601	0.0547945205479452	0	0.0188679245283019	0
MPP3	0.00711237553342817	0	0.0018348623853211	0.00539083557951483	0.00275482093663912	0.00377358490566038	0.00398406374501992	0.00460829493087558	0	0.0136986301369863	0	0	0
RP11-421E14.2	0.00711237553342816	0	0	0	0.00275482093663912	0	0	0.00460829493087558	0	0	0.0142857142857143	0	0
TECRP1	0.0640113798008535	0.0824587706146927	0.0201834862385321	0.0377358490566038	0.0826446280991736	0.0679245283018868	0.047808764940239	0.0368663594470046	0.0429447852760736	0.0273972602739726	0.0285714285714286	0.0188679245283019	0.0740740740740741
SEP15	0.110953058321479	0.139430284857571	0.143119266055046	0.0862533692722372	0.151515151515152	0.109433962264151	0.0916334661354582	0.152073732718894	0.153374233128834	0.219178082191781	0.157142857142857	0.0566037735849057	0
PDXDC1	0.0568990042674253	0.0434782608695652	0.0660550458715596	0.0619946091644205	0.0578512396694215	0.0528301886792453	0.0398406374501992	0.0599078341013825	0.049079754601227	0.0410958904109589	0.0142857142857143	0.0754716981132075	0.148148148148148
COL6A3	0.0085348506401138	0.0179910044977511	0.0110091743119266	0.00808625336927224	0.00826446280991736	0.0264150943396226	0.0159362549800797	0.0230414746543779	0.0122699386503067	0	0.1	0.0188679245283019	0
PLXNA4	0.00284495021337127	0.00299850074962519	0.0036697247706422	0.00539083557951483	0.0330578512396694	0.00377358490566038	0.0159362549800797	0	0.0184049079754601	0.0136986301369863	0.0142857142857143	0	0
CTC-458A3.1	0.0497866287339972	0.04047976011994	0.0036697247706422	0.0296495956873315	0.0110192837465565	0.0188679245283019	0.0199203187250996	0.0414746543778802	0.049079754601227	0.0136986301369863	0.0142857142857143	0.0188679245283019	0
RPL19	1.58890469416785	1.48875562218891	1.09357798165138	1.40970350404313	0.898071625344353	1.10943396226415	1.11155378486056	1.11059907834101	1.45398773006135	1.01369863013699	0.971428571428571	1.56603773584906	1.51851851851852
RPAP3	0.0327169274537696	0.0254872563718141	0.0256880733944954	0.0431266846361186	0.0358126721763085	0.0415094339622641	0.0199203187250996	0.032258064516129	0.0184049079754601	0	0.0571428571428571	0.0188679245283019	0.037037037037037
IL32	0.00284495021337127	0.00299850074962519	0.0055045871559633	0	0.0192837465564738	0	0	0.00460829493087558	0	0.273972602739726	0.1	0	0.037037037037037
RP11-2C24.3	0.00142247510668563	0	0	0	0.00275482093663912	0	0.00398406374501992	0	0	0.0136986301369863	0	0.0188679245283019	0
KCNK10	0.0042674253200569	0.00299850074962519	0.0036697247706422	0.00539083557951483	0	0	0.00398406374501992	0	0.00613496932515337	0	0	0	0
TPT1P10	0.00568990042674253	0.0134932533733133	0.0018348623853211	0	0.00826446280991735	0.00754716981132075	0.00398406374501992	0	0.00613496932515337	0.0136986301369863	0.0428571428571429	0.0377358490566038	0
CTD-2302E22.5	0.00568990042674253	0.00299850074962519	0.0018348623853211	0	0	0	0	0	0	0	0	0	0
PRRT3-AS1	0.00284495021337127	0.00449775112443778	0	0.00808625336927224	0.00826446280991736	0	0.00796812749003984	0.00921658986175115	0.00613496932515337	0	0	0.0188679245283019	0
CDC123	0.0398293029871977	0.047976011994003	0.036697247706422	0.0404312668463612	0.0330578512396694	0.0226415094339623	0.0438247011952191	0.032258064516129	0.049079754601227	0.10958904109589	0.0428571428571429	0.0566037735849057	0
NUDT3	0.13371266002845	0.12143928035982	0.106422018348624	0.121293800539084	0.134986225895317	0.109433962264151	0.103585657370518	0.142857142857143	0.159509202453988	0.136986301369863	0.1	0.0943396226415094	0.0740740740740741
EML2	0.0199146514935989	0.00749625187406297	0.0036697247706422	0.0188679245283019	0.0247933884297521	0.0452830188679245	0.0239043824701195	0	0.00613496932515337	0.0410958904109589	0.0142857142857143	0.0566037735849057	0
KHNYN	0.00995732574679943	0.0164917541229385	0.0165137614678899	0.0215633423180593	0.00826446280991736	0.0150943396226415	0.0159362549800797	0.00460829493087558	0	0.0547945205479452	0	0.0188679245283019	0
AC073415.2	0.00142247510668563	0.00149925037481259	0.0018348623853211	0	0.00275482093663912	0.00377358490566038	0	0.00460829493087558	0	0.0136986301369863	0	0	0
